SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7*,Sp8*,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude
2140962,2.01707,1.97031,1.93208,1.90011,1.87083,1.84446,1.82033,1.80095,1.79172,1.79639,1.81835,1.85764,1.89966,1.92012,1.91348,1.90337,1.92101,1.98671,2.09699,2.21677,2.29618,2.32264,2.31778,2.29505,2.26004,2.22056,2.18192,2.14419,2.10686,2.07393,2.04814,2.03118,2.02427,2.02906,2.05542,2.12906,2.26932,2.44497,14.77,9.77,N,N,N,N,N,N,N,N
2140946,2.03055,1.98691,1.95122,1.92136,1.89367,1.8681,1.8441,1.8245,1.81443,1.81762,1.83716,1.873,1.91215,1.93166,1.92397,1.91059,1.92171,1.97971,2.08592,2.20622,2.28529,2.30948,2.30198,2.27712,2.24166,2.20323,2.16643,2.13107,2.0961,2.06431,2.03816,2.01955,2.0099,2.01148,2.0333,2.09926,2.22869,2.39563,11.8,8.5,N,N,N,N,N,N,N,N
2120918,1.79463,1.75957,1.7315,1.70937,1.68877,1.66965,1.65166,1.6375,1.63222,1.63951,1.66262,1.70104,1.74243,1.76514,1.76283,1.75674,1.77617,1.84092,1.94669,2.0604,2.13501,2.1584,2.15074,2.12618,2.09191,2.05482,2.01944,1.98595,1.95345,1.92493,1.90269,1.88831,1.88262,1.8874,1.91144,1.97815,2.10776,2.27589,10.5,10.1,N,N,N,N,N,N,N,N
2120008,2.02302,1.97681,1.93805,1.9055,1.87572,1.84887,1.82398,1.80316,1.79129,1.79271,1.81078,1.84498,1.88292,1.90337,1.89988,1.89407,1.91626,1.98497,2.09195,2.20306,2.2749,2.2963,2.28616,2.25897,2.22195,2.18199,2.14375,2.10755,2.07289,2.04289,2.02009,2.00589,2.00081,2.00655,2.03202,2.10181,2.2372,2.41216,10.3,12.3,N,N,N,N,N,N,N,N
2140313,2.01415,1.96943,1.93211,1.90015,1.86978,1.84113,1.81419,1.79186,1.77879,1.77802,1.7931,1.82374,1.85737,1.87042,1.85784,1.84046,1.84694,1.8989,1.99746,2.11156,2.18802,2.21344,2.209,2.18719,2.15351,2.11582,2.07907,2.04302,2.00702,1.97443,1.94796,1.92911,1.91953,1.9212,1.94388,2.01117,2.14052,2.30573,14.24,8.32,N,N,N,N,N,N,N,N
2120764,2.51673,2.45938,2.41099,2.36875,2.33003,2.29466,2.2613,2.23273,2.21518,2.2138,2.23273,2.27135,2.3141,2.33389,2.32367,2.31026,2.32951,2.40411,2.52725,2.65882,2.7437,2.76867,2.75778,2.72691,2.68443,2.63771,2.59228,2.54825,2.50509,2.46661,2.43628,2.41581,2.4063,2.40984,2.43798,2.51747,2.67207,2.86169,11.6,10.3,N,N,N,N,N,N,N,N
W2A15Q4,2.10754,2.07854,2.05701,2.03494,2.01576,2.0027,1.9872,1.96681,1.95405,1.95518,1.9712,2.00103,2.03346,2.04899,2.0397,2.02365,2.02687,2.06841,2.14844,2.24417,2.31409,2.34158,2.34008,2.32172,2.29289,2.25977,2.22721,2.19551,2.1628,2.1322,2.10832,2.09101,2.0809,2.0791,2.09431,2.14844,2.26193,2.41669,10.8,9.5,N,N,N,N,N,N,N,N
2140212,1.78511,1.74959,1.72107,1.69839,1.67736,1.6584,1.64105,1.62762,1.62259,1.62944,1.6511,1.68727,1.72553,1.74573,1.74242,1.73593,1.75361,1.81286,1.90987,2.01491,2.08593,2.11085,2.1072,2.08738,2.05695,2.02298,1.98991,1.95808,1.92696,1.90002,1.87928,1.86605,1.86113,1.86596,1.88892,1.9529,2.0754,2.23334,13.12,10.68,N,N,N,N,N,N,N,N
214067,2.63396,2.58495,2.54032,2.50128,2.46825,2.44196,2.41249,2.38029,2.35775,2.35119,2.36274,2.39074,2.42155,2.43189,2.41572,2.39605,2.40245,2.45452,2.54774,2.6521,2.72306,2.74706,2.74164,2.71862,2.68306,2.64251,2.60228,2.56251,2.52158,2.48471,2.45576,2.43601,2.42548,2.42594,2.44734,2.51874,2.65917,2.84409,13.8,9.5,N,N,N,N,N,N,N,N
2140832,1.93159,1.89178,1.85935,1.83284,1.80858,1.78663,1.7661,1.74946,1.74151,1.7464,1.76768,1.80486,1.84499,1.86622,1.86213,1.85434,1.87308,1.93769,2.04366,2.15801,2.23396,2.2588,2.25225,2.2283,2.19343,2.15511,2.11809,2.08266,2.04829,2.01819,1.99487,1.97973,1.97375,1.97829,2.00273,2.07119,2.20349,2.37323,12.34,9.24,Y,Y,Y,Y,Y,Y,Y,Y
2120404,1.79311,1.75487,1.72434,1.70032,1.67897,1.65976,1.64195,1.62802,1.62321,1.63178,1.65692,1.69783,1.74175,1.76757,1.76866,1.76668,1.792,1.8635,1.97335,2.08721,2.16112,2.18389,2.17526,2.14983,2.11467,2.07673,2.04051,2.00663,1.97395,1.94593,1.92459,1.91155,1.90754,1.91375,1.93891,2.00738,2.14017,2.31206,10.4,11.6,N,N,N,N,N,N,N,N
2141211,2.13656,2.08917,2.04945,2.01535,1.98327,1.95346,1.92552,1.90208,1.8879,1.88702,1.90244,1.93401,1.96912,1.9854,1.97472,1.9582,1.96616,2.02148,2.12576,2.24571,2.32519,2.34919,2.34039,2.3139,2.27738,2.23819,2.20075,2.16506,2.12971,2.0975,2.07084,2.05124,2.04048,2.04075,2.06174,2.12643,2.25392,2.41979,10.91,8.28,N,N,N,N,N,N,N,N
214036,1.78756,1.74994,1.71908,1.6919,1.66973,1.65448,1.63753,1.61713,1.60459,1.60745,1.62721,1.66268,1.70092,1.72074,1.71656,1.70965,1.72867,1.79074,1.88761,1.98992,2.06029,2.08554,2.08093,2.05929,2.02556,1.98738,1.94997,1.91411,1.87814,1.84699,1.82433,1.81105,1.80672,1.81265,1.83618,1.90429,2.03836,2.22005,13.5,11.4,N,N,N,N,N,N,N,N
2140676,1.91784,1.87045,1.83122,1.79865,1.76894,1.7423,1.71765,1.6973,1.68613,1.68864,1.70798,1.74386,1.78346,1.80444,1.79998,1.79223,1.81178,1.87798,1.98504,2.09928,2.17477,2.19913,2.19202,2.16753,2.13223,2.09328,2.05563,2.01976,1.98502,1.95467,1.93137,1.91664,1.9113,1.91684,1.94256,2.01279,2.14898,2.32413,11.57,10.84,N,N,N,N,N,N,N,N
2140952,2.02537,1.98102,1.94453,1.91427,1.88692,1.86257,1.83988,1.82162,1.81346,1.82028,1.84576,1.88911,1.93641,1.96306,1.96043,1.9527,1.97444,2.04846,2.17006,2.30007,2.38344,2.4075,2.39615,2.36636,2.32651,2.28426,2.24421,2.20626,2.16925,2.13621,2.11001,2.09209,2.08387,2.08744,2.1128,2.18539,2.32666,2.50754,9.17,10.06,N,N,N,N,N,N,N,N
W1A15Q4,2.20917,2.17876,2.15587,2.13385,2.11604,2.10357,2.08796,2.06811,2.05523,2.05583,2.07024,2.09787,2.12827,2.14311,2.13443,2.11898,2.12235,2.16218,2.23811,2.32817,2.39376,2.41894,2.41646,2.39796,2.36948,2.33729,2.30568,2.27481,2.2433,2.21359,2.19056,2.17371,2.16358,2.16141,2.17525,2.22625,2.334,2.48369,9.8,9.9,N,N,N,N,N,N,N,N
2140674,2.24229,2.19448,2.15494,2.12077,2.08851,2.05824,2.02967,2.00573,1.99144,1.99074,2.00669,2.03925,2.07536,2.09144,2.07923,2.06028,2.06602,2.12097,2.22959,2.35685,2.44033,2.46442,2.45446,2.42637,2.38815,2.34752,2.30897,2.27212,2.23518,2.20091,2.17177,2.14974,2.13685,2.13612,2.15741,2.2237,2.35446,2.52304,11.2,7.22,N,N,N,N,N,N,N,N
2120308,1.98786,1.94796,1.91576,1.88974,1.86598,1.84443,1.82415,1.80812,1.80209,1.81069,1.8374,1.88187,1.93023,1.95747,1.95468,1.94595,1.96539,2.03623,2.15589,2.28693,2.37286,2.39911,2.38935,2.36059,2.32171,2.28024,2.24099,2.20376,2.16758,2.13493,2.10871,2.09055,2.08157,2.0842,2.1082,2.17801,2.3161,2.49457,8.5,9.6,N,N,N,N,N,N,N,N
2140643,1.98904,1.94708,1.91244,1.8832,1.85573,1.83014,1.80605,1.78619,1.77549,1.77798,1.79662,1.83139,1.86924,1.8873,1.87806,1.86331,1.87382,1.93169,2.03739,2.15757,2.23736,2.26257,2.25545,2.23059,2.19491,2.15601,2.11858,2.08249,2.04674,2.01455,1.9882,1.96947,1.95978,1.96126,1.98354,2.05053,2.18144,2.35023,10.85,8.95,N,N,N,N,N,N,N,N
2141226,2.60762,2.56081,2.5223,2.48939,2.46001,2.43396,2.40929,2.38896,2.37978,2.38695,2.41437,2.46136,2.51181,2.53781,2.53141,2.52024,2.54104,2.61775,2.74641,2.88533,2.97442,2.99998,2.98871,2.95731,2.9147,2.86854,2.82398,2.78082,2.73788,2.6989,2.66723,2.64482,2.63304,2.63456,2.66116,2.73731,2.88894,3.07081,11.5,9.77,N,N,N,N,N,N,N,N
2120200,2.11009,2.06399,2.02573,1.99352,1.96346,1.93586,1.90988,1.88807,1.87578,1.87734,1.89605,1.93167,1.97144,1.99247,1.98693,1.97667,1.99362,2.05962,2.17143,2.29282,2.37101,2.39288,2.38108,2.35154,2.31236,2.27064,2.23118,2.19364,2.15721,2.12459,2.09839,2.08053,2.07185,2.07471,2.09862,2.16787,2.30452,2.48212,9.5,9.8,N,N,N,N,N,N,N,N
2141126,2.20276,2.15888,2.12319,2.09384,2.06716,2.04315,2.02076,2.0029,1.99578,2.00425,2.03216,2.07879,2.12831,2.15385,2.14805,2.13735,2.15682,2.22933,2.35094,2.4835,2.57142,2.60019,2.59342,2.56699,2.52839,2.48561,2.44375,2.403,2.36257,2.32643,2.29758,2.27782,2.26851,2.27188,2.29887,2.37526,2.52234,2.7035,12.84,9.96,N,N,N,N,N,N,N,N
GC2601070,2.60511,2.54885,2.50044,2.45559,2.4156,2.38211,2.3461,2.30686,2.27667,2.26105,2.26052,2.27485,2.29258,2.29394,2.27301,2.24784,2.24328,2.27863,2.35634,2.45105,2.51532,2.5346,2.52757,2.50502,2.47113,2.43321,2.3962,2.35994,2.32243,2.28702,2.2586,2.23752,2.2252,2.22315,2.2396,2.29945,2.4219,2.58671,15.1,8,N,N,N,N,N,N,N,N
2120701,2.24468,2.19652,2.15625,2.12185,2.08976,2.06015,2.03217,2.00853,1.99464,1.99506,2.01346,2.04912,2.08884,2.10887,2.10141,2.08958,2.10664,2.17477,2.28924,2.41267,2.49215,2.5145,2.50226,2.47157,2.43122,2.38829,2.34733,2.30846,2.27063,2.23676,2.2097,2.19106,2.18184,2.18436,2.20878,2.27992,2.41996,2.59937,8.8,10,N,N,N,N,N,N,N,N
2140083,2.52836,2.48312,2.44613,2.41483,2.3871,2.36289,2.34017,2.32141,2.31269,2.31937,2.34535,2.38918,2.43626,2.46187,2.45891,2.45343,2.4807,2.55995,2.67969,2.80072,2.87816,2.90164,2.89147,2.86247,2.82267,2.77875,2.7358,2.69424,2.65387,2.61873,2.59196,2.5748,2.56819,2.57387,2.60244,2.67883,2.82763,3.00554,10.41,12.19,N,N,N,N,N,N,N,N
2120539,1.9739,1.92906,1.89206,1.86076,1.83171,1.80522,1.78076,1.76079,1.74958,1.75036,1.76648,1.79758,1.83194,1.84924,1.84403,1.83639,1.85404,1.91534,2.01503,2.12121,2.19041,2.21157,2.20341,2.17917,2.14521,2.10826,2.07289,2.03937,2.00686,1.97858,1.95678,1.94296,1.93796,1.94329,1.96788,2.03459,2.16334,2.33064,11.9,10.7,N,N,N,N,N,N,N,N
GC2601010,1.98397,1.94135,1.90701,1.87584,1.84758,1.82451,1.79919,1.77141,1.75318,1.75029,1.76407,1.79367,1.82714,1.8425,1.83084,1.81228,1.81621,1.86401,1.95692,2.06732,2.14478,2.172,2.16774,2.14569,2.11202,2.07429,2.03746,2.00202,1.96587,1.93209,1.9057,1.88699,1.87683,1.87676,1.89557,1.95816,2.0862,2.26164,11.8,9,N,N,N,N,N,N,N,N
213022,1.84213,1.80438,1.77384,1.74676,1.72414,1.70759,1.68991,1.66976,1.66016,1.6679,1.69471,1.73928,1.78712,1.81381,1.8098,1.79918,1.81699,1.88513,1.99865,2.12389,2.20813,2.23655,2.22907,2.20193,2.16328,2.12083,2.08008,2.04144,2.00232,1.9677,1.94121,1.92334,1.91474,1.91713,1.9402,2.01061,2.15355,2.34589,8.82,11.15,N,N,N,N,N,N,N,N
2141089,2.23872,2.17989,2.13045,2.08757,2.04824,2.01254,1.97942,1.95175,1.93517,1.93474,1.95444,1.9935,2.03669,2.05749,2.04797,2.03411,2.05174,2.12444,2.24791,2.38232,2.47003,2.49632,2.48549,2.4547,2.41231,2.36648,2.32208,2.27951,2.23762,2.20028,2.17057,2.15043,2.14108,2.1448,2.17255,2.25116,2.4032,2.59444,11.47,10.29,N,N,N,N,N,N,N,N
2140167,2.24894,2.20478,2.16852,2.13801,2.11038,2.0856,2.06241,2.0432,2.03296,2.03651,2.05723,2.09439,2.13442,2.15481,2.14958,2.14184,2.16235,2.23019,2.33874,2.45333,2.52813,2.5513,2.54281,2.51684,2.47975,2.43874,2.39882,2.36033,2.32294,2.29024,2.26487,2.24836,2.24146,2.24578,2.27116,2.34215,2.48034,2.65379,11.38,12.65,Y,Y,Y,Y,Y,Y,Y,Y
2140529,1.87009,1.83196,1.80091,1.77556,1.7523,1.73106,1.71165,1.69647,1.69043,1.69722,1.71988,1.75802,1.79916,1.81879,1.81186,1.80031,1.8126,1.86921,1.97106,2.08664,2.16478,2.19241,2.19005,2.17026,2.13854,2.1027,2.06756,2.03335,1.99909,1.96861,1.9441,1.92708,1.91908,1.92165,1.94426,2.01022,2.13731,2.29885,14.22,8.77,N,N,N,N,N,N,N,N
GC2601011,1.96974,1.93396,1.90619,1.88042,1.85733,1.83887,1.81779,1.79379,1.77969,1.78129,1.79994,1.83439,1.87184,1.88889,1.87728,1.85839,1.86196,1.90999,2.00571,2.12084,2.20113,2.22953,2.22668,2.20581,2.17265,2.13552,2.09903,2.06388,2.02752,1.99316,1.96573,1.94613,1.93525,1.93497,1.95476,2.01979,2.15024,2.32489,12.6,8.1,N,N,N,N,N,N,N,N
2140767,1.93907,1.89697,1.86257,1.83379,1.80758,1.78409,1.76264,1.7452,1.73634,1.74049,1.7607,1.79624,1.83503,1.8554,1.85182,1.84446,1.86328,1.9268,2.03016,2.14208,2.21696,2.24195,2.2353,2.21129,2.17687,2.13917,2.10292,2.06843,2.03478,2.0057,1.98331,1.96877,1.96296,1.96732,1.99101,2.05743,2.18665,2.354,11.01,8.44,Y,Y,Y,Y,Y,Y,Y,Y
2120203,2.1311,2.08275,2.04268,2.00865,1.97722,1.9482,1.92084,1.89781,1.88486,1.88656,1.90643,1.9441,1.98591,2.00769,2.00158,1.99096,2.00899,2.0782,2.1948,2.32098,2.40196,2.4246,2.41267,2.38238,2.34193,2.29875,2.25773,2.21863,2.18057,2.14646,2.1191,2.10054,2.09163,2.09467,2.11982,2.19205,2.3339,2.51669,10.1,9.7,N,N,N,N,N,N,N,N
2140219,2.46739,2.42107,2.37869,2.34023,2.30646,2.27723,2.2532,2.23099,2.21683,2.21541,2.23078,2.2617,2.29394,2.30896,2.29808,2.28937,2.3079,2.37422,2.47937,2.58888,2.66248,2.68342,2.6761,2.65182,2.61662,2.57524,2.53267,2.49095,2.45277,2.41896,2.39051,2.37353,2.36744,2.37259,2.40464,2.48074,2.61652,2.7929,13,11.64,Y,Y,Y,Y,Y,Y,Y,Y
2120843,1.90857,1.87256,1.8436,1.82023,1.79809,1.77714,1.75703,1.74098,1.73399,1.73986,1.76188,1.79969,1.84046,1.86146,1.85544,1.84375,1.85664,1.91591,2.02121,2.13941,2.21791,2.24297,2.23612,2.21182,2.17719,2.13956,2.10342,2.06885,2.03479,2.0042,1.97932,1.9618,1.95298,1.95495,1.97684,2.04229,2.17012,2.33612,10.6,8.6,N,N,N,N,N,N,N,N
W4D16Q3,2.93069,2.87802,2.83365,2.7957,2.76067,2.73054,2.7024,2.67847,2.6654,2.66822,2.69153,2.73511,2.78335,2.80841,2.79932,2.78116,2.79037,2.85426,2.97308,3.11475,3.21756,3.25653,3.25426,3.2281,3.18605,3.13758,3.08844,3.0419,2.99425,2.95166,2.91838,2.89591,2.88713,2.89375,2.92805,3.03073,3.21744,3.46187,13.6,9.6,N,N,N,N,N,N,N,N
W2701019,2.30042,2.25447,2.21773,2.18156,2.14926,2.12363,2.09667,2.06616,2.04514,2.04078,2.05537,2.08797,2.1262,2.14636,2.13676,2.1183,2.12446,2.17881,2.27913,2.39595,2.48065,2.51243,2.50854,2.48434,2.44745,2.40554,2.36422,2.32392,2.28355,2.24616,2.21709,2.19661,2.18535,2.18449,2.2032,2.26728,2.40375,2.59371,10.36,10.91,N,N,N,N,N,N,N,N
W2701021,2.00842,1.96817,1.93699,1.90484,1.87601,1.85348,1.82932,1.80087,1.78095,1.77608,1.78756,1.8147,1.84672,1.86242,1.85284,1.83568,1.83902,1.88411,1.97117,2.07459,2.14918,2.17642,2.17295,2.15217,2.12043,2.08468,2.04972,2.01608,1.98184,1.94992,1.92464,1.90679,1.89685,1.89632,1.91256,1.9694,2.08821,2.2514,11.12,9.88,N,N,N,N,N,N,N,N
2140736,1.92088,1.87624,1.83942,1.80918,1.78137,1.75618,1.73232,1.71284,1.70251,1.70659,1.72811,1.76632,1.8088,1.83263,1.82855,1.81864,1.83581,1.90174,2.014,2.1372,2.219,2.24464,2.23555,2.20819,2.17054,2.13027,2.09192,2.0556,2.0204,1.98915,1.96433,1.94729,1.93932,1.94235,1.96559,2.03374,2.16786,2.34376,9.15,8.47,Y,Y,Y,Y,Y,Y,Y,Y
214055,1.92906,1.88985,1.85708,1.82727,1.8014,1.78186,1.76038,1.73598,1.72191,1.72388,1.74348,1.78005,1.81994,1.83944,1.82891,1.8117,1.81913,1.87352,1.97675,2.09797,2.18108,2.20886,2.20202,2.17629,2.13944,2.0993,2.06092,2.02443,1.98716,1.95262,1.92452,1.90465,1.89285,1.89215,1.91127,1.97729,2.11029,2.29018,9,8,N,N,N,N,N,N,N,N
2140649,1.96724,1.92632,1.89276,1.86471,1.83857,1.81445,1.79194,1.77389,1.7652,1.76982,1.79098,1.82848,1.86878,1.88834,1.88007,1.86648,1.87831,1.93734,2.04382,2.16455,2.24534,2.2719,2.26616,2.2424,2.2074,2.1688,2.13139,2.09515,2.05923,2.02698,2.0009,1.98247,1.97332,1.9753,1.99834,2.06613,2.19784,2.36746,10.65,8.8,Y,Y,Y,Y,Y,Y,Y,Y
2140220,1.85209,1.81103,1.77762,1.75005,1.72379,1.69988,1.6777,1.65994,1.65097,1.65443,1.67333,1.70747,1.74407,1.76138,1.75459,1.74544,1.76186,1.82135,1.91868,2.02397,2.0958,2.12165,2.11894,2.09958,2.06832,2.03222,1.99716,1.96312,1.92941,1.90009,1.87773,1.86352,1.85906,1.8647,1.88993,1.94417,1.93662,2.21624,15.26,10.89,N,N,N,N,N,N,N,N
2140650,2.03358,1.99319,1.96052,1.93369,1.90855,1.88499,1.8625,1.8441,1.83516,1.83981,1.86116,1.89905,1.94049,1.96178,1.95416,1.93945,1.9491,2.00675,2.11554,2.24139,2.32518,2.35116,2.34343,2.31752,2.28109,2.24195,2.20459,2.16894,2.1337,2.10145,2.07453,2.05456,2.04332,2.04319,2.06373,2.12817,2.25593,2.42196,10.66,8.1,N,N,N,N,N,N,N,N
2120202,1.9226,1.87887,1.84357,1.81523,1.78936,1.76615,1.74464,1.7276,1.72017,1.72688,1.75105,1.7922,1.83687,1.86175,1.8598,1.85402,1.87622,1.94718,2.06127,2.18275,2.26203,2.28675,2.27843,2.25228,2.21553,2.1755,2.13718,2.10053,2.065,2.03391,2.00975,1.99441,1.98859,1.99416,2.02058,2.09263,2.23213,2.41142,11,10.7,N,N,N,N,N,N,N,N
2120169,1.95697,1.91419,1.87934,1.85093,1.825,1.80177,1.78032,1.76314,1.75579,1.76285,1.78779,1.82999,1.87625,1.90262,1.90104,1.89511,1.91826,1.99271,2.11321,2.24116,2.32259,2.34508,2.33247,2.30177,2.26193,2.22012,2.18088,2.14404,2.10825,2.07641,2.05139,2.03468,2.02735,2.03165,2.05723,2.12876,2.26914,2.45068,8.1,10.8,N,N,N,N,N,N,N,N
2120036,2.3332,2.28701,2.24935,2.21777,2.18945,2.16433,2.14011,2.11955,2.10935,2.11536,2.14177,2.18721,2.23735,2.26713,2.26776,2.26507,2.29631,2.38245,2.51092,2.63977,2.72101,2.74354,2.72909,2.69511,2.65152,2.60497,2.56059,2.51879,2.47904,2.44449,2.41822,2.40165,2.39528,2.40106,2.42969,2.50656,2.65725,2.84444,7.5,12.5,N,N,N,N,N,N,N,N
W2701011,2.50084,2.44424,2.39741,2.34889,2.30349,2.2659,2.22879,2.189,2.15818,2.14352,2.14669,2.16721,2.19412,2.20618,2.19252,2.17177,2.17448,2.22348,2.31605,2.42296,2.49855,2.52379,2.51514,2.48777,2.44952,2.40746,2.36657,2.32762,2.28826,2.25286,2.22478,2.20446,2.19319,2.19178,2.20925,2.26992,2.39892,2.58082,9.42,10.49,N,N,N,N,N,N,N,N
2120043,2.24744,2.20007,2.16084,2.12792,2.09759,2.06918,2.04175,2.0186,2.00593,2.00866,2.03024,2.07032,2.11478,2.13781,2.12972,2.1144,2.12706,2.19224,2.30904,2.44038,2.52709,2.55345,2.54384,2.51483,2.47488,2.43177,2.39031,2.35043,2.31138,2.2757,2.24638,2.22515,2.21342,2.21392,2.23688,2.30718,2.4476,2.6276,9.6,8.8,N,N,N,N,N,N,N,N
2140383,2.00311,1.96029,1.92519,1.89562,1.86807,1.84241,1.81852,1.79879,1.78836,1.79055,1.80847,1.84236,1.87839,1.89442,1.88468,1.8701,1.87956,1.93391,2.03412,2.14839,2.22537,2.25138,2.24746,2.22633,2.1932,2.15622,2.12014,2.08495,2.0498,2.01817,1.99256,1.97468,1.9657,1.96793,1.99069,2.05737,2.18561,2.34826,14.21,8.47,N,N,N,N,N,N,N,N
2120260,2.10982,2.06752,2.0335,2.00563,1.97949,1.95578,1.93352,1.9152,1.90685,1.91352,1.93819,1.98051,2.02645,2.05093,2.04626,2.03657,2.05457,2.12265,2.2368,2.36071,2.44294,2.46893,2.46152,2.43567,2.39867,2.35783,2.31833,2.28008,2.24266,2.20922,2.18258,2.16457,2.15628,2.15993,2.18504,2.25728,2.3978,2.57565,11.6,9.6,N,N,N,N,N,N,N,N
2120003,1.72117,1.68414,1.65447,1.63125,1.61115,1.59387,1.57816,1.56551,1.56091,1.56833,1.59087,1.62789,1.66797,1.69288,1.69827,1.70455,1.73952,1.8172,1.92288,2.02394,2.08747,2.10562,2.09494,2.06866,2.03337,1.9954,1.95948,1.92628,1.89561,1.87078,1.85394,1.84599,1.84695,1.85743,1.88554,1.95575,2.08961,2.26235,10.8,15.2,N,N,N,N,N,N,N,N
2120842,1.71715,1.68445,1.65831,1.63811,1.61956,1.60254,1.58668,1.57464,1.57099,1.57934,1.60284,1.64093,1.68179,1.70497,1.70431,1.70003,1.72048,1.78426,1.88587,1.99384,2.06519,2.08833,2.0816,2.05848,2.02579,1.99019,1.9561,1.92395,1.893,1.86614,1.84552,1.8326,1.82803,1.83329,1.85678,1.92113,2.04599,2.20952,10.6,10.8,N,N,N,N,N,N,N,N
2120561,2.42229,2.36815,2.32201,2.28164,2.24413,2.20969,2.17749,2.15015,2.13226,2.12734,2.13879,2.16646,2.19723,2.20877,2.19646,2.18201,2.19397,2.25177,2.35131,2.45987,2.53058,2.55202,2.54437,2.51977,2.484,2.44439,2.40567,2.36806,2.331,2.29809,2.27204,2.25455,2.24678,2.25037,2.27514,2.34521,2.48136,2.65096,14.2,9.7,N,N,N,N,N,N,N,N
2140022,1.97227,1.93436,1.90443,1.88078,1.85977,1.84189,1.82529,1.81251,1.80926,1.82014,1.84919,1.8961,1.94521,1.97178,1.97012,1.96597,1.99198,2.068,2.18502,2.30771,2.3902,2.41882,2.41409,2.39064,2.35371,2.31161,2.27045,2.2309,2.19233,2.15886,2.13383,2.11855,2.11383,2.12098,2.14972,2.22626,2.37241,2.5526,13.52,11.76,N,N,N,N,N,N,N,N
2121001,2.16132,2.1158,2.0777,2.04493,2.0143,1.9856,1.95826,1.93532,1.92167,1.92134,1.93733,1.9694,2.00509,2.02167,2.01177,1.99636,2.00577,2.06225,2.16634,2.28461,2.3627,2.38636,2.37765,2.35119,2.31454,2.27504,2.23722,2.20117,2.16564,2.1334,2.10697,2.0881,2.07795,2.079,2.10077,2.16636,2.29705,2.46605,10.4,8.5,N,N,N,N,N,N,N,N
GC2601078A,1.82562,1.78912,1.76166,1.73752,1.71675,1.70155,1.68429,1.66394,1.65372,1.66069,1.68666,1.72997,1.77731,1.80451,1.80107,1.7897,1.80439,1.86775,1.97588,2.09742,2.18324,2.21483,2.21103,2.18733,2.1517,2.112,2.07352,2.03674,1.99993,1.96606,1.94047,1.92341,1.91501,1.91712,1.93844,2.00544,2.14224,2.32936,8.4,11.5,N,N,N,N,N,N,N,N
2120069,2.18577,2.14097,2.10355,2.07174,2.04229,2.01539,1.9904,1.96949,1.95749,1.95828,1.97519,2.00785,2.04402,2.06239,2.05605,2.04566,2.06145,2.12303,2.22556,2.33602,2.40859,2.43114,2.42269,2.39707,2.36141,2.32257,2.28506,2.24901,2.21391,2.18283,2.15832,2.14198,2.13433,2.13755,2.16076,2.22774,2.35937,2.52954,10.7,10.4,N,N,N,N,N,N,N,N
2140218,1.84878,1.81261,1.7834,1.76,1.73809,1.71826,1.70004,1.68566,1.67967,1.68608,1.70799,1.74501,1.7847,1.80551,1.80098,1.79278,1.80953,1.87028,1.97153,2.08297,2.15878,2.18532,2.18087,2.15898,2.12626,2.08974,2.05427,2.02036,1.98706,1.95794,1.93537,1.92053,1.9145,1.91884,1.94214,2.00799,2.13543,2.30031,12.26,10.65,N,N,N,N,N,N,N,N
W4B16Q3,2.971,2.91763,2.87228,2.83408,2.79866,2.76752,2.73858,2.71397,2.70042,2.70336,2.72697,2.77157,2.8213,2.84757,2.83845,2.81911,2.82724,2.89114,3.0114,3.15611,3.26283,3.30482,3.30424,3.27861,3.23661,3.18754,3.13764,3.09039,3.04178,2.99808,2.9642,2.94137,2.93191,2.93885,2.97242,3.07715,3.26837,3.52224,13.6,9.6,N,N,N,N,N,N,N,N
2140032,2.09798,2.05493,2.01925,1.98975,1.96327,1.93951,1.91731,1.89952,1.89047,1.89458,1.91507,1.95162,1.99122,2.01167,2.00726,2.00099,2.02307,2.09154,2.19701,2.30665,2.37887,2.40271,2.3964,2.37277,2.33765,2.29853,2.26003,2.22268,2.18656,2.15559,2.13243,2.11865,2.11465,2.12159,2.14898,2.22252,2.362,2.53613,13.66,12.02,N,N,N,N,N,N,N,N
W2701007,2.06891,2.03079,2.00193,1.97103,1.94189,1.91919,1.89622,1.87067,1.85418,1.85288,1.86862,1.9005,1.93777,1.95839,1.95158,1.93621,1.9423,1.99254,2.08636,2.19603,2.27523,2.3046,2.30023,2.27719,2.24348,2.20602,2.1694,2.13445,2.09922,2.06674,2.041,2.0226,2.01176,2.01036,2.02666,2.08379,2.20522,2.37542,8.91,10.5,N,N,N,N,N,N,N,N
