SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Protein,Moisture,Exclude
2130693s9,1.963,1.91892,1.88276,1.85314,1.82717,1.80453,1.78266,1.76418,1.75446,1.75795,1.77876,1.81624,1.85695,1.87785,1.87321,1.86569,1.88623,1.95401,2.06276,2.17836,2.25453,2.27952,2.27277,2.2484,2.21312,2.17432,2.13669,2.10036,2.06524,2.0345,2.01068,1.99532,1.98938,1.99452,2.02059,2.09202,2.22941,2.4019,12.26,10.7,N
2130934s9,1.97063,1.92908,1.89431,1.86502,1.83947,1.81621,1.79338,1.7736,1.76245,1.76351,1.78061,1.81374,1.8493,1.8644,1.85462,1.84132,1.85203,1.90618,2.00305,2.11228,2.18566,2.21137,2.2091,2.19031,2.15951,2.12442,2.08985,2.05574,2.02199,1.99156,1.96702,1.95012,1.94235,1.94524,1.96871,2.03562,2.16339,2.32198,15.78,8.96,N
2140038s2,1.72836,1.69491,1.66775,1.64597,1.62911,1.6156,1.60303,1.59214,1.58931,1.59953,1.62616,1.66792,1.71235,1.73826,1.74103,1.74325,1.77505,1.85203,1.96109,2.06787,2.136,2.1581,2.15141,2.1296,2.09841,2.06415,2.02999,1.99755,1.96706,1.94025,1.92057,1.90968,1.90913,1.91905,1.94823,2.01919,2.15256,2.32052,12.09,12.44,N
2140452s5,2.52256,2.46915,2.42204,2.38155,2.34718,2.31659,2.28623,2.25827,2.23832,2.23148,2.24127,2.26747,2.29712,2.30823,2.29659,2.28381,2.29847,2.35795,2.45406,2.55429,2.61802,2.63683,2.62885,2.60488,2.57005,2.53053,2.49144,2.45297,2.41598,2.38253,2.35682,2.33992,2.33291,2.33663,2.36143,2.43166,2.56951,2.74007,15.24,11.38,N
2131849s8,1.98427,1.94735,1.91792,1.8946,1.87456,1.85644,1.83872,1.82228,1.8165,1.82674,1.85723,1.90736,1.96217,1.99113,1.98658,1.97456,1.99239,2.06544,2.19486,2.34051,2.43721,2.46765,2.45902,2.42949,2.3888,2.34564,2.3044,2.26508,2.22607,2.19023,2.16044,2.13868,2.12663,2.1275,2.15267,2.227,2.37269,2.55606,9.87,7.84,N
2131452s10,1.85972,1.81862,1.785,1.75661,1.73262,1.71276,1.69373,1.67788,1.67006,1.67507,1.69631,1.73238,1.77143,1.7933,1.7931,1.79213,1.81957,1.89157,1.9974,2.10324,2.1708,2.19182,2.18356,2.15954,2.12614,2.08997,2.05534,2.02234,1.99064,1.96401,1.94459,1.9335,1.93155,1.93973,1.9677,2.03915,2.1745,2.34515,10.97,12.21,N
2140686s2,2.28048,2.22976,2.18742,2.15122,2.11925,2.09129,2.0648,2.04263,2.0323,2.03972,2.06917,2.11938,2.17407,2.20301,2.19607,2.18275,2.20453,2.2882,2.43055,2.58533,2.68354,2.71004,2.69525,2.65916,2.61342,2.56547,2.52001,2.4767,2.43322,2.39312,2.36055,2.33724,2.32444,2.32614,2.35484,2.43756,2.60026,2.80284,6.96,8.18,N
2141097s9,2.24744,2.2016,2.16469,2.13361,2.10633,2.08133,2.05614,2.034,2.0222,2.02613,2.04946,2.09196,2.13792,2.15928,2.14824,2.13042,2.141,2.20511,2.32636,2.46547,2.55959,2.59004,2.58358,2.5563,2.51675,2.47297,2.4306,2.38951,2.34839,2.31068,2.27917,2.25648,2.24315,2.24337,2.26848,2.34355,2.48978,2.67367,11.82,7.54,N
2130072s6,2.00807,1.95924,1.91867,1.88395,1.85392,1.82789,1.80333,1.78264,1.77138,1.77398,1.79447,1.8322,1.87307,1.89395,1.88893,1.88152,1.9038,1.97446,2.08703,2.20497,2.28224,2.30725,2.29985,2.2743,2.23855,2.1991,2.16088,2.12428,2.08857,2.05736,2.03342,2.01834,2.01264,2.01814,2.04554,2.11937,2.26271,2.44259,11.62,10.91,N
2140454s3,2.45611,2.40655,2.36436,2.32811,2.29606,2.26713,2.23862,2.21392,2.19981,2.20115,2.22197,2.26129,2.30388,2.32318,2.31257,2.29804,2.31485,2.38449,2.50166,2.62815,2.71102,2.73725,2.72858,2.70074,2.65991,2.61424,2.56958,2.52552,2.48222,2.44346,2.41258,2.3918,2.38179,2.38505,2.41325,2.49264,2.64664,2.83572,13.32,10.06,N
2131114s4,2.01355,1.97085,1.93493,1.90414,1.87769,1.85503,1.83342,1.81527,1.80612,1.81069,1.83259,1.87163,1.91382,1.93524,1.92978,1.92114,1.94218,2.01287,2.12721,2.248,2.32642,2.35099,2.34261,2.31618,2.27974,2.24031,2.20254,2.16624,2.13074,2.09913,2.07476,2.05875,2.05194,2.05625,2.08265,2.15605,2.2977,2.47579,10.12,10.29,N
2131719s7,2.0338,1.99251,1.959,1.93134,1.90735,1.88621,1.86561,1.84822,1.84092,1.84889,1.8764,1.92294,1.97195,1.99612,1.9899,1.98129,2.00496,2.08246,2.2069,2.33921,2.42569,2.45406,2.44783,2.4221,2.38357,2.3405,2.29827,2.25699,2.21611,2.17997,2.15218,2.13419,2.1269,2.13249,2.16261,2.24452,2.39841,2.58775,13.7,10.16,N
2140919s5,2.58581,2.53019,2.48366,2.44272,2.40665,2.37515,2.34592,2.32086,2.30617,2.30718,2.32857,2.36962,2.41419,2.43462,2.42472,2.41184,2.43237,2.5086,2.63501,2.77172,2.86211,2.89103,2.88176,2.85132,2.80834,2.76134,2.71566,2.67119,2.62697,2.58775,2.55685,2.53555,2.52517,2.52832,2.55748,2.63995,2.80008,2.99658,10.98,10.21,N
2141046s10,2.07137,2.02705,1.9909,1.96005,1.93288,1.90903,1.88631,1.86693,1.8576,1.86337,1.8886,1.9323,1.97938,2.00388,1.99845,1.98904,2.01087,2.08647,2.21075,2.34384,2.43011,2.45646,2.44669,2.41792,2.37879,2.3368,2.29658,2.25777,2.21903,2.18477,2.15751,2.1388,2.12982,2.13312,2.16055,2.23712,2.38328,2.56507,9.21,9.54,N
2140987s1,2.39919,2.34719,2.30406,2.26721,2.23455,2.20499,2.17572,2.15059,2.13797,2.14399,2.17296,2.2238,2.27922,2.30721,2.29614,2.27557,2.28815,2.3622,2.499,2.65646,2.76226,2.79561,2.78602,2.75305,2.70711,2.65729,2.60903,2.56193,2.51516,2.47207,2.43625,2.40942,2.39357,2.39183,2.4171,2.49706,2.65723,2.85819,9.17,7.54,N
2131958s3,2.33834,2.29874,2.25649,2.22021,2.1892,2.16149,2.13549,2.11348,2.10356,2.10906,2.13614,2.18272,2.23291,2.25811,2.24929,2.23387,2.25048,2.32543,2.45784,2.60368,2.69706,2.72358,2.71096,2.67801,2.63599,2.59547,2.55785,2.51266,2.46903,2.42999,2.3981,2.37423,2.35988,2.35913,2.3854,2.46254,2.61192,2.79823,5.37,7.17,N
2131631s5,2.05607,2.01509,1.9825,1.95576,1.93265,1.91181,1.89132,1.87403,1.86575,1.87137,1.89436,1.93382,1.97671,1.99981,1.99505,1.98527,2.00242,2.06724,2.17574,2.29444,2.37553,2.40388,2.39844,2.37452,2.33951,2.30038,2.26224,2.22536,2.18948,2.158,2.13294,2.11587,2.1081,2.11124,2.13549,2.20398,2.33863,2.51184,10.77,10.11,N
2140722s3,1.82223,1.78685,1.75798,1.73438,1.71562,1.69793,1.68127,1.66685,1.66094,1.66768,1.69042,1.72862,1.76993,1.79265,1.78987,1.78206,1.79953,1.86213,1.96482,2.08132,2.15706,2.18171,2.17524,2.15208,2.11937,2.08428,2.05064,2.01862,1.98737,1.95934,1.93716,1.92211,1.91541,1.91882,1.94207,2.00785,2.13441,2.29669,10.61,9.36,N
2140279s2,2.0053,1.96356,1.92887,1.90009,1.87601,1.85484,1.83416,1.8166,1.80832,1.81346,1.83573,1.87515,1.91678,1.93633,1.92973,1.92087,1.94036,2.00682,2.11497,2.23105,2.30911,2.3371,2.33469,2.31442,2.28152,2.24413,2.2071,2.17053,2.13466,2.10311,2.07907,2.06369,2.05826,2.06404,2.09185,2.16684,2.30817,2.4808,14.85,10.36,N
2140038s5,1.80819,1.77262,1.74489,1.72206,1.70414,1.69136,1.67889,1.66806,1.66512,1.67645,1.70657,1.75306,1.8018,1.83022,1.83398,1.83467,1.8683,1.9516,2.0694,2.18674,2.26355,2.28882,2.28089,2.25498,2.21759,2.17873,2.1398,2.1042,2.07114,2.04216,2.02182,2.00867,2.00591,2.01555,2.04602,2.12167,2.26301,2.43939,8.44,12.93,N
2141176s10,2.20176,2.15536,2.11599,2.08129,2.0503,2.02273,1.99686,1.97533,1.96377,1.96624,1.98601,2.02247,2.06131,2.07747,2.06486,2.04725,2.0569,2.11662,2.22749,2.35266,2.43403,2.45925,2.4524,2.42742,2.39174,2.35307,2.3158,2.27923,2.24175,2.20728,2.17932,2.15897,2.14802,2.14917,2.17404,2.24677,2.38606,2.55891,11.35,7.34,N
2130351s8,2.26952,2.21593,2.16987,2.12879,2.0918,2.05752,2.02488,1.99624,1.97638,1.96898,1.97735,2.00158,2.02824,2.035,2.01825,1.99917,2.0052,2.05452,2.14607,2.2489,2.31815,2.34241,2.33986,2.32059,2.28896,2.25261,2.21641,2.18034,2.14434,2.11236,2.08692,2.06955,2.06158,2.06492,2.08996,2.16093,2.29276,2.45609,15.98,9.36,N
2130067s2,2.00733,1.9637,1.92898,1.90165,1.87967,1.86186,1.84421,1.82922,1.82496,1.83891,1.87616,1.93514,1.9993,2.03863,2.04259,2.04105,2.07573,2.17062,2.31567,2.46672,2.56691,2.59971,2.58967,2.55708,2.51226,2.46382,2.41712,2.37305,2.33071,2.29393,2.26562,2.24753,2.24071,2.24694,2.27804,2.36138,2.52639,2.73051,8.98,11.85,N
2140717s10,1.99746,1.95053,1.91278,1.88119,1.8541,1.83082,1.80873,1.79008,1.78072,1.78577,1.80872,1.84895,1.89331,1.91934,1.91939,1.91621,1.94295,2.01855,2.13438,2.25333,2.33154,2.35654,2.34708,2.3193,2.28161,2.24097,2.20192,2.16592,2.1302,2.10036,2.07771,2.06376,2.05918,2.06539,2.09224,2.16438,2.30444,2.48359,9,12.02,N
2130935s5,2.04378,1.99458,1.95356,1.91942,1.88788,1.86055,1.83425,1.81158,1.79811,1.79876,1.81734,1.85352,1.89342,1.91296,1.90571,1.89514,1.91378,1.98156,2.09318,2.21262,2.29146,2.31728,2.31032,2.28534,2.24929,2.20968,2.17122,2.13393,2.09742,2.0654,2.04062,2.02436,2.0177,2.02267,2.04977,2.12441,2.26694,2.44613,11.74,10.46,N
2131779s8,2.30028,2.2517,2.21089,2.1751,2.14213,2.11267,2.08523,2.06185,2.04898,2.05196,2.07537,2.11833,2.16479,2.18711,2.17763,2.16368,2.18279,2.25948,2.39072,2.53275,2.62204,2.64617,2.6327,2.59979,2.55721,2.51233,2.46955,2.42853,2.38644,2.34813,2.31678,2.29401,2.28115,2.28201,2.30884,2.38737,2.53903,2.72619,8.17,8.19,N
2141166s4,2.0117,1.97026,1.93631,1.90833,1.88447,1.86347,1.84304,1.82524,1.81642,1.82121,1.84307,1.88107,1.92215,1.94372,1.93944,1.93125,1.94926,2.01324,2.11986,2.23511,2.31148,2.33699,2.33125,2.30866,2.27568,2.23962,2.20475,2.17077,2.13749,2.10814,2.08512,2.06962,2.06292,2.06683,2.09168,2.15979,2.29018,2.45348,11.23,9.75,N
2130184s6,1.93838,1.88949,1.84865,1.81484,1.78617,1.7614,1.7379,1.71763,1.70606,1.70819,1.72741,1.76285,1.80134,1.82128,1.81876,1.81572,1.84163,1.91239,2.01783,2.12453,2.19405,2.21735,2.21128,2.18866,2.1553,2.11782,2.08114,2.04592,2.01218,1.98338,1.96243,1.95049,1.94827,1.95639,1.98498,2.05836,2.1979,2.37271,13.96,12.37,N
2131519s6,2.00542,1.96043,1.92276,1.89075,1.86292,1.83836,1.81485,1.79468,1.78373,1.78686,1.80776,1.84616,1.88827,1.90975,1.90335,1.89295,1.91119,1.97938,2.09373,2.21746,2.29907,2.32483,2.31638,2.28924,2.25167,2.21099,2.17189,2.13434,2.09778,2.06518,2.03956,2.02218,2.01426,2.0178,2.0433,2.11559,2.25653,2.43556,10.59,9.83,N
2131110s9,1.70911,1.6739,1.64557,1.62388,1.60695,1.59351,1.5802,1.56982,1.5673,1.57802,1.60529,1.64836,1.69466,1.72225,1.72483,1.72502,1.75355,1.82821,1.93909,2.05201,2.12643,2.15113,2.14424,2.12004,2.08622,2.0492,2.01359,1.98001,1.94863,1.9215,1.90144,1.88974,1.88693,1.89385,1.91988,1.98887,2.12221,2.29204,10.48,12.01,N
2131834s9,2.04767,2.00352,1.9668,1.93597,1.90936,1.88373,1.85984,1.83977,1.82845,1.82972,1.84657,1.8789,1.91455,1.93089,1.92172,1.90755,1.91754,1.97251,2.07373,2.18905,2.26554,2.28816,2.2811,2.25753,2.22357,2.18669,2.15126,2.11721,2.08344,2.05274,2.02712,2.00878,1.99952,2.00044,2.02241,2.08771,2.21374,2.3733,12.54,8.05,N
2140282s1,2.1303,2.08597,2.0497,2.02117,1.99782,1.97787,1.95715,1.93841,1.92987,1.93817,1.96802,2.01782,2.0731,2.10737,2.10717,2.10095,2.12642,2.2082,2.33743,2.47636,2.56957,2.60049,2.59148,2.56148,2.52005,2.47561,2.43247,2.39201,2.35389,2.31988,2.2931,2.27497,2.26706,2.27085,2.29723,2.37131,2.51758,2.70364,7.84,11.31,N
2130514s1,2.13017,2.08425,2.04551,2.01241,1.983,1.95565,1.92837,1.90453,1.89015,1.89048,1.90941,1.94648,1.98809,2.009,1.99941,1.98275,1.99425,2.0581,2.17537,2.30811,2.396,2.42275,2.41234,2.38232,2.34241,2.29975,2.25922,2.22058,2.18276,2.14813,2.11935,2.09828,2.08633,2.08658,2.10975,2.17994,2.31991,2.50028,8.38,8.19,N
2140398s3,1.98597,1.93691,1.8958,1.86095,1.83096,1.80521,1.78055,1.75887,1.74624,1.74808,1.76887,1.80732,1.85054,1.87526,1.87309,1.86662,1.88967,1.96274,2.07871,2.20077,2.28075,2.30588,2.29603,2.26864,2.23032,2.19047,2.15248,2.11667,2.08302,2.05213,2.02888,2.01374,2.00749,2.01224,2.03811,2.10933,2.24808,2.42679,8.98,11.14,N
2131587s1,1.92325,1.88503,1.85243,1.82459,1.79995,1.77738,1.75553,1.73703,1.72685,1.72864,1.74635,1.77942,1.81496,1.83021,1.81998,1.80559,1.81595,1.87101,1.97108,2.08349,2.1572,2.1807,2.17496,2.15258,2.1198,2.0841,2.04953,2.0158,1.98227,1.95164,1.92661,1.90875,1.89936,1.90044,1.92225,1.987,2.11288,2.27148,12.53,8.31,N
2130409s4,2.15443,2.10623,2.0663,2.03242,2.00312,1.97774,1.95378,1.93373,1.92301,1.92635,1.94779,1.98679,2.02843,2.04781,2.03908,2.0262,2.04176,2.10599,2.21483,2.33436,2.41504,2.44376,2.44108,2.42005,2.38693,2.34887,2.31103,2.27347,2.23603,2.20288,2.17675,2.15923,2.15137,2.15522,2.18175,2.25569,2.39654,2.57078,13.69,9.71,N
2140731s2,1.89366,1.85853,1.82887,1.80399,1.783,1.76439,1.74727,1.73168,1.72463,1.72995,1.75086,1.78703,1.8257,1.84481,1.83818,1.82659,1.83957,1.89736,1.99724,2.11284,2.18645,2.20988,2.2042,2.18266,2.15137,2.11855,2.08541,2.0541,2.02285,1.99421,1.9709,1.95438,1.94603,1.9482,1.97069,2.03512,2.15917,2.31472,11.3,8.04,N
2130892s2,1.76211,1.72843,1.7009,1.67832,1.65962,1.64432,1.62974,1.61727,1.61256,1.61998,1.64313,1.68124,1.72141,1.74287,1.74175,1.73976,1.76586,1.8356,1.93983,2.04515,2.11347,2.13598,2.13024,2.10884,2.07768,2.04343,2.01021,1.97823,1.94702,1.92038,1.90102,1.88961,1.88677,1.89382,1.92078,1.99076,2.1224,2.28585,11.67,11.6,N
2141125s7,2.06224,2.01322,1.9726,1.93813,1.90782,1.88103,1.85572,1.83429,1.82201,1.82298,1.84093,1.87516,1.91216,1.92901,1.92079,1.90981,1.92556,1.98668,2.08955,2.2007,2.27498,2.30055,2.29637,2.27521,2.2427,2.20578,2.1693,2.13351,2.09807,2.06684,2.0423,2.02612,2.01918,2.02316,2.0486,2.11875,2.25332,2.42139,13.71,9.9,N
2140930s2,2.078,2.03458,1.99902,1.96866,1.94145,1.91609,1.8921,1.87208,1.86124,1.86218,1.87865,1.91229,1.94975,1.96705,1.95642,1.94045,1.94979,2.00801,2.1171,2.24101,2.3217,2.34571,2.33704,2.31095,2.27542,2.23747,2.2013,2.16628,2.1312,2.09887,2.07324,2.05411,2.04286,2.04081,2.06226,2.12909,2.25984,2.42475,9.3,7.54,N
2140523s4,1.87171,1.82852,1.79331,1.76402,1.73951,1.71939,1.70017,1.68411,1.67693,1.68392,1.70928,1.75163,1.79704,1.82184,1.82114,1.81864,1.8465,1.92277,2.03716,2.15379,2.23015,2.25575,2.24968,2.22574,2.19091,2.15219,2.11458,2.07838,2.04351,2.01367,1.99186,1.97911,1.97577,1.98325,2.01175,2.08669,2.22884,2.40721,12.28,12.03,N
2141085s3,2.19875,2.15098,2.11117,2.07751,2.04634,2.01742,1.98954,1.96286,1.94587,1.94275,1.95715,1.98908,2.02563,2.04236,2.03012,2.01016,2.01484,2.06851,2.1755,2.30272,2.38859,2.41477,2.40583,2.37843,2.3398,2.29859,2.25904,2.22092,2.18334,2.14847,2.11872,2.09606,2.08256,2.08105,2.10266,2.16893,2.30017,2.46907,10.53,7.36,N
2140079s8,1.91997,1.88382,1.85432,1.83041,1.81063,1.79402,1.77784,1.76434,1.75931,1.76744,1.79338,1.83561,1.88057,1.90491,1.90261,1.89713,1.92002,1.99076,2.10344,2.22259,2.30103,2.32718,2.32092,2.29667,2.26206,2.22414,2.18751,2.15229,2.11791,2.08759,2.0643,2.04921,2.04315,2.04794,2.07403,2.14558,2.28266,2.45388,11.07,10.45,N
2140873s4,2.09404,2.04318,2.0006,1.96495,1.93403,1.90687,1.88075,1.85807,1.84509,1.84703,1.86802,1.90723,1.95006,1.97166,1.96558,1.95762,1.98107,2.05583,2.17368,2.29685,2.37791,2.40438,2.39685,2.37027,2.33167,2.28898,2.24722,2.20702,2.16817,2.13444,2.10881,2.09287,2.08737,2.09368,2.12258,2.20058,2.35085,2.53833,12.4,11.47,N
2130911s8,2.01748,1.97197,1.93381,1.90196,1.87494,1.85154,1.82917,1.80999,1.79985,1.80345,1.82423,1.86231,1.90328,1.92341,1.91754,1.90863,1.9273,1.9928,2.10056,2.2158,2.29226,2.31876,2.31497,2.29401,2.26146,2.22479,2.18875,2.15329,2.1184,2.08731,2.06343,2.04787,2.04186,2.04707,2.07379,2.14651,2.28496,2.45577,13.99,10.23,N
2130512s8,2.15927,2.1159,2.07964,2.04798,2.01967,1.9938,1.96881,1.94689,1.9345,1.93625,1.95619,1.99386,2.03506,2.05463,2.04496,2.03025,2.04458,2.11079,2.22677,2.35466,2.43808,2.46373,2.45458,2.42698,2.38911,2.34851,2.30949,2.27187,2.23446,2.20066,2.17334,2.15387,2.14375,2.14565,2.17099,2.24401,2.38553,2.56392,9.32,8.76,N
2141045s9,1.93646,1.89931,1.86895,1.84369,1.82161,1.80163,1.78192,1.76513,1.75701,1.76165,1.78314,1.82036,1.86033,1.87993,1.87239,1.85929,1.87149,1.93117,2.03865,2.15965,2.23919,2.26433,2.25736,2.23287,2.19864,2.16186,2.1266,2.09247,2.05832,2.02733,2.002,1.9837,1.97408,1.97545,1.9981,2.06499,2.19464,2.35871,10.27,8.04,N
2140734s8,2.04089,1.99343,1.95603,1.92484,1.8978,1.87455,1.85233,1.83312,1.82349,1.82908,1.85414,1.8973,1.94452,1.97162,1.97122,1.96814,1.99658,2.07635,2.19782,2.32281,2.4044,2.43018,2.42056,2.39209,2.35353,2.31193,2.27194,2.234,2.19705,2.16551,2.14152,2.1264,2.12084,2.12682,2.15518,2.22997,2.37495,2.55629,9.13,11.81,N
2131715s3,2.25059,2.19607,2.15125,2.11178,2.07618,2.04494,2.01624,1.99211,1.978,1.97899,1.99944,2.03846,2.08008,2.09906,2.09131,2.08297,2.10798,2.18526,2.30619,2.43087,2.51054,2.53492,2.52602,2.49882,2.46021,2.41792,2.37682,2.33666,2.29646,2.26126,2.23462,2.21789,2.21162,2.21827,2.24988,2.33271,2.4873,2.67494,12.63,10.92,N
2131506s8,2.03188,1.98721,1.9496,1.91811,1.89123,1.86742,1.84379,1.82306,1.81158,1.81432,1.83495,1.87253,1.91385,1.93439,1.92767,1.91719,1.93512,2.00242,2.11502,2.2364,2.31585,2.34077,2.33257,2.30596,2.26896,2.22831,2.18916,2.15155,2.11522,2.08273,2.05741,2.04027,2.03271,2.03638,2.06201,2.13402,2.27391,2.45115,11.45,9.98,N
2141221s9,2.52616,2.47225,2.42611,2.38702,2.35309,2.32288,2.29324,2.2663,2.24885,2.24638,2.2632,2.2992,2.34019,2.36088,2.35301,2.34075,2.3584,2.4289,2.54802,2.67754,2.76178,2.78632,2.77519,2.74519,2.70295,2.65722,2.61313,2.57092,2.53001,2.49303,2.46319,2.44238,2.43215,2.43457,2.46058,2.53546,2.68718,2.87733,11.54,10.09,N
2131227s3,1.86248,1.82164,1.78955,1.76243,1.74038,1.72175,1.70339,1.68772,1.68046,1.68734,1.71158,1.75246,1.79686,1.82231,1.82217,1.81895,1.84441,1.91726,2.0292,2.14521,2.22183,2.2473,2.24041,2.2155,2.18025,2.14176,2.1045,2.0692,2.03551,2.00645,1.98451,1.9712,1.96701,1.97327,1.99976,2.07098,2.20855,2.38372,10.94,11.63,N
2131625s8,2.14091,2.099,2.06416,2.03395,2.00762,1.98506,1.96352,1.94479,1.93428,1.93717,1.95734,1.99379,2.03332,2.05286,2.04611,2.03602,2.05483,2.12229,2.23299,2.35112,2.42812,2.45213,2.44348,2.41685,2.38053,2.34155,2.30395,2.26789,2.23207,2.20044,2.17562,2.15887,2.15088,2.15406,2.17919,2.25009,2.38781,2.56197,9.24,10.03,N
2140678s3,2.48902,2.43179,2.38086,2.33619,2.29751,2.26207,2.22781,2.1976,2.17803,2.1739,2.18866,2.22185,2.25924,2.27524,2.26108,2.24022,2.24769,2.30905,2.42635,2.56045,2.64634,2.66946,2.65651,2.62464,2.58278,2.53888,2.49744,2.45755,2.4184,2.38144,2.35039,2.32704,2.3135,2.31298,2.33672,2.40922,2.55317,2.73456,9.17,7.28,N
2131921s4,1.92423,1.88385,1.84842,1.81845,1.79194,1.76814,1.7451,1.72542,1.71451,1.71718,1.73703,1.77349,1.81084,1.83203,1.82344,1.80995,1.82402,1.88709,1.99751,2.11976,2.19971,2.22498,2.21754,2.19221,2.15669,2.11826,2.08149,2.04595,2.01064,1.97864,1.95362,1.9349,1.92578,1.92806,1.95235,2.0228,2.15865,2.33067,8.38,8.72,N
2130511s8,1.94488,1.90455,1.87266,1.84671,1.82458,1.80507,1.78641,1.77086,1.7642,1.7713,1.7957,1.83745,1.88238,1.90602,1.90178,1.89312,1.91212,1.98045,2.09539,2.22125,2.30556,2.3337,2.32905,2.30346,2.26877,2.23106,2.19428,2.15892,2.12285,2.09153,2.06668,2.04735,2.03743,2.03943,2.06432,2.13576,2.27458,2.44965,9.05,9.02,N
2140448s5,1.83531,1.79492,1.76195,1.73488,1.71254,1.69387,1.67708,1.66152,1.65591,1.66376,1.68918,1.73102,1.7755,1.79957,1.79761,1.79295,1.81723,1.88899,2.00108,2.11834,2.19481,2.22001,2.21353,2.18967,2.15561,2.1182,2.08194,2.047,2.01296,1.98327,1.96069,1.94661,1.94174,1.9476,1.97438,2.04616,2.18336,2.35541,11.62,10.81,N
2140045s3,2.23632,2.19906,2.16899,2.1455,2.12584,2.10949,2.09398,2.08187,2.07925,2.09133,2.12203,2.1704,2.22126,2.24929,2.24815,2.24448,2.27315,2.35411,2.47737,2.60448,2.68791,2.71581,2.70907,2.68305,2.64563,2.60406,2.56339,2.5241,2.48572,2.45238,2.42737,2.41183,2.40641,2.41306,2.44329,2.52277,2.67358,2.85644,10.65,11.41,N
2130994s7,2.0736,2.03396,2.0012,1.97407,1.95104,1.93204,1.91384,1.89854,1.89189,1.89939,1.92563,1.96978,2.01782,2.04473,2.04269,2.03651,2.06191,2.13996,2.26232,2.39016,2.47338,2.49925,2.4893,2.46022,2.4207,2.378,2.337,2.29799,2.26042,2.22756,2.2023,2.18597,2.17943,2.1847,2.21281,2.28964,2.43766,2.62287,9.01,11.11,N
2140635s10,2.33556,2.28553,2.24348,2.20723,2.17658,2.15013,2.12514,2.10381,2.09207,2.09536,2.11772,2.15807,2.20153,2.22317,2.21777,2.21111,2.23702,2.31463,2.43455,2.55857,2.63866,2.66358,2.65429,2.62614,2.58677,2.54397,2.50268,2.46262,2.42336,2.38912,2.36311,2.3465,2.33998,2.34543,2.37457,2.45411,2.60514,2.79093,11,11.4,N
2140655s7,2.3445,2.30115,2.26525,2.23488,2.20915,2.18749,2.16716,2.14987,2.14215,2.14918,2.17528,2.21902,2.26472,2.28739,2.28336,2.2792,2.30844,2.38873,2.50833,2.62903,2.70668,2.73217,2.72549,2.7003,2.66347,2.62213,2.58142,2.54152,2.50175,2.46792,2.44311,2.42793,2.42318,2.43078,2.46259,2.54523,2.6974,2.87902,12.42,11.88,N
2131717s10,1.96677,1.92795,1.89672,1.87111,1.84841,1.82767,1.80756,1.79061,1.78224,1.7871,1.80852,1.84672,1.88827,1.90951,1.90308,1.89148,1.90562,1.96727,2.07658,2.19961,2.28141,2.30801,2.30153,2.27716,2.24275,2.20557,2.16984,2.13569,2.1018,2.07097,2.04563,2.02763,2.01819,2.02011,2.04328,2.11064,2.24145,2.40688,10.64,8.37,N
2140218s10,1.90938,1.87209,1.842,1.81668,1.79471,1.77576,1.75777,1.74277,1.73627,1.74229,1.76466,1.80245,1.8427,1.86312,1.85809,1.84975,1.86803,1.9315,2.03604,2.14925,2.22552,2.25201,2.24707,2.22448,2.19152,2.15511,2.11965,2.08551,2.0517,2.02208,1.99919,1.98413,1.97786,1.98234,2.00699,2.07545,2.20717,2.37385,11.33,10.03,N
2131966s5,2.16323,2.11023,2.06621,2.0282,1.99514,1.96618,1.93981,1.91608,1.90362,1.90708,1.93061,1.97287,2.01906,2.04345,2.03839,2.02957,2.05248,2.12937,2.25425,2.38688,2.47249,2.49798,2.48702,2.45687,2.41665,2.37381,2.33272,2.29346,2.2556,2.22048,2.19335,2.17501,2.16653,2.17071,2.19868,2.27607,2.42465,2.61088,9.55,10.03,N
2130856s1,1.94854,1.90766,1.87241,1.8426,1.81645,1.79325,1.77064,1.75106,1.73964,1.74024,1.75642,1.78765,1.82142,1.8367,1.82888,1.81807,1.83228,1.8893,1.98622,2.09162,2.16102,2.18384,2.17833,2.15687,2.12549,2.09102,2.05741,2.0257,1.99289,1.9645,1.94217,1.92732,1.92081,1.92469,1.94837,2.0139,2.13937,2.2979,12.31,9.73,N
2141091s1,2.17618,2.13228,2.0949,2.06194,2.03266,2.00652,1.98213,1.95936,1.94574,1.94442,1.9586,1.988,2.01984,2.0325,2.02076,2.00502,2.01278,2.06401,2.15957,2.26542,2.3348,2.35672,2.35146,2.33073,2.29998,2.26609,2.23327,2.20106,2.16831,2.13834,2.11378,2.09623,2.0869,2.08832,2.11002,2.17421,2.2973,2.45055,12.54,8.06,N
2130036s10,1.85425,1.81696,1.7866,1.76116,1.7391,1.71872,1.69841,1.68083,1.67119,1.67394,1.69193,1.72477,1.76015,1.7773,1.77068,1.7602,1.77321,1.82801,1.92367,2.02977,2.10097,2.12487,2.12015,2.09954,2.06887,2.03499,2.00209,1.97034,1.93928,1.91148,1.88907,1.8736,1.86612,1.86865,1.89039,1.95259,2.07225,2.22429,12.51,9.25,N
