SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude
95B21B,1.8488,1.814,1.7996,1.8113,1.8389,1.8722,1.8966,1.914,1.9339,1.9603,1.9926,2.0253,2.0545,2.0878,2.1385,2.2141,2.3269,2.4467,2.506,2.5056,2.4727,2.4205,2.3581,2.2912,2.226,2.1675,2.118,2.0789,2.0518,2.0398,2.0434,2.0609,2.0895,2.1287,2.1936,2.3202,2.535,2.7738,6.6,72.8,93.5,CL,N,N
95B21A,1.8354,1.7875,1.7643,1.7706,1.7943,1.8241,1.8456,1.8607,1.8788,1.9039,1.9356,1.9679,1.997,2.03,2.0798,2.1538,2.2638,2.3799,2.4363,2.4341,2.3998,2.3461,2.2822,2.2137,2.147,2.0873,2.0371,1.9979,1.9715,1.9611,1.9668,1.987,2.0186,2.0606,2.1279,2.256,2.4705,2.7076,6.6,72.8,93.5,CL,N,N
95B20A,1.9838,1.9373,1.9151,1.9223,1.9472,1.9783,2.0003,2.0154,2.0334,2.058,2.0888,2.1202,2.1479,2.1796,2.2306,2.3098,2.4281,2.5524,2.612,2.6086,2.5709,2.5125,2.4433,2.3693,2.2973,2.2329,2.1788,2.1364,2.1072,2.0945,2.0984,2.1174,2.1482,2.1898,2.2578,2.3904,2.6148,2.8622,4.3,74.6,95.7,CL,N,N
95B16B,1.7209,1.6907,1.6788,1.6913,1.7178,1.7491,1.7725,1.7892,1.8078,1.8314,1.8597,1.8879,1.9123,1.939,1.981,2.0463,2.1421,2.2403,2.2892,2.2911,2.2665,2.2255,2.1755,2.1217,2.0693,2.0225,1.9835,1.9531,1.9319,1.9225,1.9248,1.9376,1.9588,1.9878,2.0375,2.1382,2.3116,2.5059,3.8,75,96.2,CL,N,N
95B16A,1.7811,1.7487,1.7364,1.749,1.7765,1.8088,1.8332,1.8509,1.8706,1.8953,1.925,1.9546,1.9804,2.0087,2.0531,2.1221,2.2235,2.3279,2.3799,2.3815,2.3547,2.3104,2.2566,2.1986,2.1422,2.0918,2.0498,2.0169,1.9939,1.9835,1.9856,1.999,2.0211,2.0514,2.1033,2.2087,2.3912,2.5963,3.8,75,96.2,CL,N,N
95B14A,1.966,1.9014,1.8677,1.8674,1.8866,1.9129,1.9316,1.9445,1.9608,1.9846,2.0151,2.0464,2.0745,2.1064,2.1562,2.2318,2.3443,2.4616,2.5177,2.5139,2.4764,2.4173,2.3456,2.2677,2.1909,2.1216,2.0634,2.0179,1.9874,1.9754,1.9818,2.0044,2.0398,2.0859,2.1578,2.2917,2.5134,2.755,4.3,74.6,95.7,CL,N,N
95B13A,1.9566,1.9534,1.9604,1.9856,2.0235,2.0664,2.0998,2.1252,2.1518,2.1834,2.2201,2.2558,2.2869,2.3216,2.3768,2.4627,2.5912,2.7298,2.8069,2.8206,2.7983,2.7529,2.6938,2.6276,2.5612,2.5005,2.4486,2.4065,2.3762,2.3608,2.3604,2.3736,2.3971,2.4304,2.4896,2.6128,2.8286,3.0693,4.9,74.2,95.1,CL,N,N
95B13A,1.9642,1.8966,1.8599,1.8573,1.8746,1.8992,1.9158,1.9263,1.9404,1.962,1.9907,2.0204,2.0473,2.0784,2.1279,2.2038,2.3169,2.4344,2.4885,2.4813,2.4402,2.3782,2.3048,2.2262,2.1495,2.0809,2.0236,1.9793,1.9499,1.9389,1.9462,1.9697,2.006,2.053,2.1258,2.2613,2.4848,2.7291,4.8,74.3,95.2,CL,N,N
95B13A,2.0169,1.9447,1.9047,1.9007,1.9182,1.9434,1.9599,1.9695,1.9829,2.0043,2.0335,2.0647,2.0948,2.1309,2.1859,2.2668,2.3871,2.5134,2.5696,2.5577,2.5092,2.4394,2.3589,2.2737,2.1912,2.1176,2.0559,2.0082,1.9766,1.9649,1.9731,1.9993,2.0395,2.0911,2.1705,2.3172,2.5601,2.8244,5,74,95,CL,N,N
95B12A,1.9194,1.9168,1.9253,1.9522,1.9909,2.0336,2.0673,2.0931,2.1195,2.1502,2.1851,2.2193,2.2496,2.2827,2.3321,2.4064,2.5162,2.6327,2.6966,2.7079,2.6887,2.6496,2.5989,2.5422,2.4853,2.4332,2.3885,2.3518,2.3243,2.3092,2.3062,2.314,2.3299,2.3536,2.3994,2.5023,2.6885,2.9009,4.7,74.3,95.3,CL,N,N
95B12A,1.8213,1.819,1.8244,1.8463,1.8802,1.9187,1.9481,1.9696,1.9922,2.0195,2.0513,2.0826,2.1096,2.1403,2.1908,2.2711,2.3915,2.5204,2.5906,2.6012,2.5784,2.5348,2.4794,2.4181,2.3572,2.3019,2.2551,2.2175,2.1908,2.1777,2.1783,2.1915,2.2142,2.2458,2.3013,2.4167,2.6183,2.8452,5,74.1,95.1,CL,N,N
95B11A,1.7327,1.7065,1.6956,1.7073,1.7338,1.766,1.7894,1.8057,1.8242,1.8485,1.8784,1.9081,1.9336,1.9628,2.0124,2.0921,2.2107,2.3354,2.4007,2.4073,2.3812,2.3347,2.2767,2.2133,2.1508,2.0948,2.0481,2.0119,1.9876,1.9782,1.9837,2.0027,2.0323,2.0714,2.1346,2.2563,2.4611,2.6855,4.3,74.6,95.7,CL,N,N
95B10B,2.0529,1.9932,1.9641,1.9677,1.9909,2.0212,2.0431,2.0585,2.0772,2.1031,2.136,2.1699,2.201,2.2367,2.2916,2.3738,2.4958,2.6243,2.685,2.6786,2.6357,2.5711,2.4951,2.4143,2.3358,2.2657,2.2069,2.1611,2.1299,2.1169,2.1217,2.1431,2.1775,2.223,2.2958,2.4354,2.6702,2.9304,5,74,95,CL,N,N
95B10B,2.049,1.9812,1.9462,1.9467,1.968,1.9971,2.0174,2.0311,2.0487,2.0739,2.1066,2.1408,2.1725,2.209,2.2648,2.3481,2.4708,2.5994,2.6579,2.648,2.6013,2.5333,2.4547,2.3721,2.2923,2.2217,2.1629,2.1175,2.0872,2.0755,2.0822,2.1056,2.1422,2.1901,2.2655,2.408,2.6459,2.9071,5,74,95,CL,N,N
95B10A,2.0148,1.9619,1.9369,1.9427,1.9669,1.9977,2.02,2.0359,2.0548,2.0808,2.1133,2.1465,2.1763,2.2105,2.2633,2.3429,2.4613,2.5865,2.6467,2.6424,2.6029,2.5422,2.47,2.3927,2.3174,2.2499,2.193,2.1483,2.1176,2.1043,2.1082,2.1278,2.1601,2.2034,2.2736,2.409,2.6379,2.8918,5,74,95,CL,N,N
95B10A,2.0117,1.9486,1.9171,1.9192,1.9412,1.9704,1.9912,2.0058,2.0239,2.0494,2.0821,2.1158,2.1467,2.1821,2.2362,2.3167,2.4357,2.5608,2.6187,2.6106,2.567,2.5025,2.4275,2.3482,2.2716,2.2035,2.1466,2.1025,2.0729,2.0611,2.0669,2.0888,2.1234,2.1694,2.2422,2.3804,2.6118,2.8673,5,74,95,CL,N,N
9530A,1.8885,1.8989,1.908,1.9296,1.9619,1.9982,2.0248,2.043,2.0621,2.0859,2.1141,2.1413,2.1639,2.1912,2.2406,2.3224,2.4485,2.5856,2.6606,2.672,2.6475,2.6001,2.5393,2.4711,2.4021,2.3381,2.2821,2.2357,2.2005,2.1807,2.1768,2.188,2.2113,2.2461,2.3091,2.4396,2.6651,2.9179,5,74,95,CL,N,N
8523A,2.1903,2.1364,2.1118,2.1203,2.1482,2.1829,2.208,2.2265,2.2489,2.2799,2.3198,2.362,2.4028,2.4493,2.5107,2.5913,2.7128,2.848,2.9154,2.9123,2.8711,2.8072,2.7315,2.6497,2.5689,2.4953,2.4312,2.3788,2.342,2.325,2.328,2.3489,2.3843,2.432,2.5096,2.6604,2.9175,3.209,13.9,66.7,86.2,CL,N,N
85B10A,2.2332,2.24823,2.26742,2.30079,2.34731,2.39923,2.43862,2.46825,2.49967,2.53824,2.58488,2.63273,2.67889,2.7338,2.80991,2.91176,3.06594,3.24626,3.34798,3.35975,3.32366,3.25974,3.18114,3.09422,3.00699,2.9262,2.85386,2.79268,2.74713,2.72218,2.71829,2.73413,2.76614,2.81266,2.89385,3.05902,3.34387,3.65509,15,65.8,85,CL,N,N
85B10A,2.2875,2.2034,2.157,2.1518,2.1718,2.2008,2.2195,2.2309,2.2482,2.2778,2.3197,2.3657,2.4125,2.468,2.5386,2.6241,2.7548,2.9043,2.9742,2.9609,2.9042,2.8237,2.7316,2.6338,2.5385,2.4522,2.3766,2.3156,2.2745,2.2588,2.2686,2.3018,2.3539,2.4221,2.5252,2.7111,3.0137,3.3443,15.6,65.3,84.4,CL,Y,Y
85B10B,2.22318,2.23554,2.25282,2.28522,2.33094,2.38186,2.42045,2.44947,2.48047,2.51885,2.56537,2.61274,2.65782,2.71121,2.78524,2.8843,3.03491,3.21034,3.30884,3.32041,3.28566,3.22386,3.14755,3.06318,2.97857,2.90026,2.83007,2.77078,2.72679,2.70297,2.6997,2.71566,2.74763,2.79422,2.87518,3.0389,3.32013,3.62679,15,65.8,85,CL,N,N
85B11A,2.1639,2.1067,2.0782,2.0826,2.1078,2.1406,2.1633,2.1792,2.1998,2.23,2.2703,2.3131,2.3547,2.403,2.4686,2.5549,2.686,2.8342,2.9097,2.9081,2.865,2.7974,2.7168,2.6292,2.5425,2.4635,2.3945,2.3386,2.3,2.284,2.2905,2.3174,2.3607,2.4178,2.507,2.6732,2.9497,3.2549,15.6,65.3,84.4,CL,Y,Y
85B12A,2.1473,2.0877,2.0576,2.0616,2.0869,2.1199,2.1429,2.159,2.1799,2.2106,2.2515,2.2948,2.3367,2.3863,2.4548,2.5463,2.6841,2.8382,2.9154,2.9124,2.8667,2.7963,2.7129,2.623,2.535,2.4553,2.3865,2.3316,2.2946,2.2804,2.289,2.3181,2.3639,2.424,2.5167,2.6882,2.9697,3.2783,12.2,68.1,87.8,CL,N,N
85B13A,2.127,2.065,2.033,2.0351,2.0579,2.0883,2.1094,2.1237,2.1423,2.1701,2.2071,2.2465,2.2846,2.3287,2.3899,2.4729,2.5986,2.738,2.8073,2.8041,2.7615,2.6949,2.6155,2.5293,2.4439,2.3664,2.2992,2.2451,2.208,2.1929,2.1994,2.2255,2.2671,2.3214,2.4057,2.5638,2.827,3.1181,12.4,67.9,87.6,CL,N,N
85B13A,2.2341,2.2469,2.2704,2.3115,2.3653,2.4231,2.4695,2.5065,2.5447,2.5892,2.6405,2.6921,2.7406,2.7948,2.8647,2.9535,3.0846,3.2333,3.3172,3.3314,3.3069,3.2592,3.199,3.1319,3.0648,3.0031,2.948,2.9013,2.866,2.846,2.8412,2.8501,2.8705,2.9019,2.9627,3.0975,3.3434,3.6416,14.9,65.9,85.2,CL,Y,Y
85B14A,2.35269,2.27324,2.23125,2.22932,2.25192,2.28343,2.3042,2.31819,2.33827,2.37027,2.41467,2.46325,2.51246,2.57075,2.64543,2.73643,2.87403,3.03338,3.11165,3.10225,3.04685,2.96545,2.871,2.76972,2.67027,2.57983,2.50029,2.43572,2.39173,2.37418,2.38282,2.4153,2.46701,2.5346,2.63689,2.82283,3.12461,3.444,15.3,65.9,84.7,CL,Y,Y
85B14A,2.2018,2.2196,2.2426,2.2796,2.3285,2.3815,2.4233,2.4557,2.4895,2.5296,2.5765,2.6234,2.667,2.717,2.7851,2.8756,3.0122,3.1694,3.2578,3.2699,3.2405,3.1867,3.1198,3.0457,2.9712,2.9023,2.8403,2.7874,2.7472,2.7242,2.7185,2.7291,2.7537,2.7912,2.8611,3.0092,3.273,3.5868,15.3,84.8,84.8,CL,Y,Y
85B14B,2.29493,2.23895,2.21286,2.2206,2.24941,2.28562,2.31111,2.32944,2.35263,2.38626,2.43071,2.47815,2.52526,2.58082,2.652,2.73946,2.87226,3.02564,3.10298,3.09876,3.05129,2.97915,2.89433,2.80286,2.7128,2.6306,2.55793,2.49844,2.45694,2.43876,2.44377,2.47004,2.5137,2.57235,2.66514,2.83885,3.12629,3.43708,15.3,65.9,84.7,CL,Y,Y
85B15A,2.08924,2.03019,1.99922,2.00148,2.02442,2.05501,2.07589,2.08983,2.10831,2.13635,2.17395,2.21385,2.25195,2.29703,2.36123,2.44924,2.58214,2.72973,2.80375,2.80155,2.75837,2.69082,2.61014,2.52271,2.43664,2.35868,2.2914,2.23773,2.20154,2.18759,2.19567,2.22385,2.26805,2.32591,2.4152,2.57949,2.84842,3.13756,12.2,68.1,87.8,CL,N,N
85B15B,2.06869,2.00633,1.97297,1.97368,1.99569,2.02554,2.04533,2.05802,2.07539,2.10243,2.13915,2.17838,2.21624,2.26152,2.32626,2.41503,2.54851,2.69595,2.76753,2.76135,2.71427,2.6439,2.56182,2.47434,2.38915,2.31264,2.2471,2.19531,2.1607,2.14815,2.15743,2.18661,2.23181,2.29066,2.38088,2.54578,2.81511,3.10405,12.2,68.1,87.8,CL,N,N
85B16A,2.2905,2.228,2.1978,2.203,2.23,2.2647,2.2896,2.3078,2.3314,2.3658,2.4113,2.4599,2.5077,2.5625,2.6321,2.7177,2.8487,3.0003,3.0786,3.0771,3.0327,2.9626,2.8789,2.7875,2.6965,2.6128,2.5386,2.4772,2.4343,2.4156,2.421,2.4482,2.493,2.5528,2.6465,2.8215,3.1128,3.4362,16.3,64.7,83.8,CL,N,N
85B19A,2.03606,1.96956,1.93224,1.92991,1.94927,1.9764,1.99326,2.00313,2.01815,2.04346,2.07939,2.11889,2.15832,2.20553,2.26942,2.35237,2.47838,2.61949,2.68641,2.67707,2.62832,2.55826,2.4786,2.3946,2.31325,2.24049,2.17783,2.128,2.09505,2.0838,2.09423,2.12446,2.17058,2.23015,2.32041,2.48439,2.75064,3.03603,13.8,66.8,86.2,CL,N,N
85B19A,2.1045,2.0593,2.0391,2.0487,2.0778,2.114,2.1397,2.1577,2.1802,2.212,2.2537,2.2987,2.3441,2.3982,2.4686,2.5564,2.6889,2.8405,2.9182,2.9169,2.8738,2.8074,2.7294,2.6455,2.563,2.4879,2.4219,2.368,2.3308,2.3154,2.3216,2.3476,2.3896,2.4452,2.5331,2.6992,2.9779,3.2886,14.9,67.7,85.1,CL,Y,Y
85B19B,2.11463,2.05226,2.01908,2.02093,2.044,2.07468,2.09481,2.10792,2.12609,2.15459,2.19363,2.23561,2.27682,2.32576,2.39167,2.47689,2.60654,2.75256,2.82422,2.81913,2.7734,2.70458,2.62409,2.53784,2.45346,2.37727,2.31115,2.25807,2.2222,2.20856,2.21706,2.24572,2.29071,2.34975,2.44074,2.60798,2.88172,3.1747,13.8,66.8,86.2,CL,N,N
85B1A,2.1016,2.128,2.1544,2.1929,2.2416,2.2937,2.3349,2.3673,2.4007,2.44,2.4859,2.5314,2.5738,2.6223,2.6867,2.7699,2.8961,3.0424,3.1292,3.1496,3.1319,3.0895,3.0321,2.9653,2.8961,2.8306,2.7705,2.7183,2.678,2.6546,2.6479,2.6567,2.6787,2.7132,2.7778,2.916,3.1614,3.4476,14.7,66.1,85.4,CL,N,N
85B20A,2.1989,2.1271,2.089,2.0873,2.1079,2.1371,2.157,2.1703,2.1885,2.2166,2.2546,2.2956,2.3357,2.3827,2.4477,2.5352,2.6671,2.8141,2.8868,2.8819,2.8348,2.7625,2.6768,2.5839,2.4921,2.4088,2.3369,2.2793,2.2405,2.2256,2.2342,2.2641,2.3104,2.3705,2.4619,2.6301,2.9084,3.214,12.6,67.8,87.4,CL,N,N
85B21A,2.3178,2.2619,2.2371,2.2468,2.2773,2.3148,2.3417,2.3613,2.3856,2.42,2.4651,2.5134,2.5627,2.6206,2.6916,2.7748,2.9006,3.0464,3.1188,3.1126,3.065,2.9943,2.9122,2.8241,2.7374,2.6581,2.5873,2.5284,2.4866,2.4673,2.4703,2.4939,2.5344,2.5901,2.6791,2.849,3.1355,3.4591,16.9,64.2,83.1,CL,Y,Y
85B22A,2.06667,2.00458,1.97139,1.97249,1.99508,2.02552,2.04573,2.05877,2.07643,2.1037,2.14074,2.1807,2.21976,2.26636,2.3324,2.42246,2.55779,2.70748,2.78101,2.77631,2.73006,2.65995,2.57782,2.48983,2.40388,2.3267,2.26063,2.20854,2.17398,2.16174,2.17177,2.20195,2.248,2.30739,2.39806,2.56463,2.83696,3.12975,11.9,68.2,88.1,CL,N,N
85B22B,2.00462,1.94826,1.91865,1.92185,1.94517,1.97554,1.99586,2.00929,2.02713,2.05427,2.09073,2.12929,2.16604,2.20959,2.27154,2.35633,2.48435,2.62554,2.69481,2.69128,2.64902,2.58445,2.50844,2.42698,2.34748,2.27608,2.2149,2.16658,2.13439,2.12274,2.1317,2.15941,2.20229,2.25827,2.34499,2.50428,2.76525,3.04654,11.9,68.2,88.1,CL,N,N
85B24A,2.20262,2.13449,2.09811,2.09834,2.12129,2.15272,2.17348,2.18719,2.20621,2.236,2.2767,2.32066,2.36366,2.41444,2.48463,2.57851,2.72069,2.88075,2.95966,2.95369,2.90299,2.82664,2.73733,2.64145,2.54739,2.46237,2.38887,2.33017,2.29068,2.27584,2.28573,2.31798,2.36795,2.43274,2.53144,2.71113,3.00318,3.31169,13.1,67.3,86.9,CL,N,N
85B24B,2.16515,2.10918,2.08134,2.08568,2.11066,2.14372,2.1666,2.1824,2.20301,2.23344,2.27406,2.31711,2.35827,2.40632,2.47349,2.56438,2.70223,2.85798,2.93691,2.93398,2.88781,2.81672,2.73284,2.64254,2.55388,2.47359,2.40401,2.34814,2.31008,2.29489,2.30254,2.3311,2.37657,2.43657,2.52954,2.7012,2.98209,3.28402,13.1,67.3,86.9,CL,N,N
85B26A,2.1864,2.1129,2.0738,2.0726,2.0945,2.1249,2.1455,2.1592,2.1782,2.2076,2.2477,2.2905,2.3318,2.3802,2.4469,2.5362,2.6711,2.8216,2.8943,2.8864,2.836,2.7612,2.6741,2.5811,2.4903,2.4086,2.3384,2.2826,2.2453,2.2316,2.2413,2.2722,2.3203,2.3828,2.4781,2.6523,2.9373,3.249,12.5,67.9,87.6,CL,N,N
85B27A,1.8839,1.8208,1.7863,1.7853,1.804,1.8295,1.8464,1.8568,1.8711,1.8936,1.9241,1.9568,1.9889,2.0268,2.0804,2.154,2.2637,2.3807,2.4355,2.4295,2.3905,2.3316,2.2623,2.1881,2.1155,2.0504,1.995,1.9515,1.9229,1.9131,1.922,1.9474,1.9859,2.0355,2.1113,2.2513,2.4816,2.7343,10.2,69.7,89.8,CL,Y,Y
85B28A,2.171,2.1126,2.0832,2.0876,2.1128,2.1454,2.1679,2.1836,2.2041,2.2346,2.2752,2.318,2.3588,2.4062,2.4712,2.5576,2.689,2.8366,2.9108,2.9082,2.8645,2.797,2.7172,2.6314,2.5471,2.4709,2.4048,2.3518,2.3156,2.3012,2.3088,2.3363,2.3801,2.4379,2.528,2.6952,2.9714,3.2765,14.2,66.5,85.9,CL,N,N
85B30A,2.12217,2.12087,2.12732,2.15142,2.18979,2.23368,2.26613,2.29004,2.31684,2.35162,2.39501,2.4395,2.48201,2.53251,2.60194,2.69355,2.83476,3.00002,3.09223,3.10225,3.06804,3.00764,2.93299,2.84985,2.76606,2.68797,2.61749,2.55781,2.51364,2.49064,2.48929,2.50829,2.54423,2.59552,2.68148,2.8492,3.1314,3.43394,15,65.8,85,CL,N,N
85B30B,2.18998,2.17573,2.1754,2.19667,2.23372,2.27692,2.30893,2.33264,2.35968,2.39511,2.43944,2.48541,2.53004,2.58271,2.65367,2.74596,2.88776,3.05352,3.14485,3.15297,3.11629,3.05306,2.97545,2.88934,2.80277,2.72252,2.65053,2.59009,2.5459,2.52368,2.5237,2.54405,2.58142,2.63347,2.71984,2.88842,3.17314,3.47794,15,65.8,85,CL,N,N
85B34A,2.03349,2.0544,2.07549,2.10975,2.15479,2.20371,2.24104,2.26914,2.29847,2.33403,2.37642,2.41932,2.46041,2.5087,2.57367,2.65816,2.78653,2.93445,3.01872,3.03327,3.00914,2.96145,2.90035,2.83125,2.76089,2.69502,2.63512,2.58371,2.54442,2.52206,2.51686,2.52753,2.55158,2.58792,2.65475,2.79515,3.04098,3.31419,15,65.8,85,CL,N,N
85B34B,1.98752,2.00737,2.02748,2.06042,2.10413,2.15158,2.18771,2.21487,2.24342,2.27825,2.31997,2.36196,2.40183,2.44859,2.51138,2.59254,2.71629,2.85876,2.93988,2.9542,2.93145,2.8861,2.82789,2.76197,2.69488,2.63201,2.57472,2.52556,2.48807,2.46693,2.46245,2.47337,2.49759,2.53409,2.60053,2.73932,2.9796,3.24684,15,65.8,85,CL,N,N
85B4A,2.21144,2.23852,2.26716,2.30779,2.35975,2.41598,2.46002,2.49429,2.52975,2.5717,2.62099,2.67069,2.7179,2.7727,2.84628,2.94171,3.08535,3.25257,3.3482,3.36279,3.33346,3.27824,3.20877,3.13109,3.05257,2.97928,2.91276,2.8556,2.81177,2.78629,2.77948,2.79029,2.81596,2.85581,2.92981,3.08484,3.35621,3.65778,15,65.8,85,CL,N,N
85B4A,2.17356,2.15499,2.15338,2.17549,2.21332,2.25683,2.29017,2.31552,2.34355,2.37896,2.42207,2.46599,2.50731,2.55456,2.61885,2.70467,2.83375,2.9788,3.0566,3.06315,3.03037,2.97342,2.90282,2.82464,2.74625,2.67402,2.61013,2.55716,2.51859,2.49897,2.49824,2.51484,2.54554,2.58872,2.66238,2.80997,3.06306,3.34257,10.9,69.1,89.1,CL,N,N
85B4A,2.17356,2.15499,2.15338,2.17549,2.21332,2.25683,2.29017,2.31552,2.34355,2.37896,2.42207,2.46599,2.50731,2.55456,2.61885,2.70467,2.83375,2.9788,3.0566,3.06315,3.03037,2.97342,2.90282,2.82464,2.74625,2.67402,2.61013,2.55716,2.51859,2.49897,2.49824,2.51484,2.54554,2.58872,2.66238,2.80997,3.06306,3.34257,15.1,65.6,84.9,CL,Y,Y
85B4A,2.1212,2.113,2.1205,2.1502,2.1944,2.2434,2.2815,2.3107,2.3417,2.3792,2.4235,2.4688,2.512,2.5609,2.6259,2.7114,2.8377,2.9777,3.052,3.0579,3.0271,2.9751,2.9127,2.8452,2.7789,2.7191,2.6669,2.624,2.5925,2.5761,2.5749,2.5875,2.6112,2.6453,2.7073,2.84,3.0774,3.3582,13.5,67.1,86.6,CL,Y,Y
85B4A,2.127,2.1498,2.1737,2.2101,2.2575,2.3087,2.3485,2.3789,2.4103,2.4476,2.4916,2.5362,2.5792,2.6294,2.6966,2.7838,2.916,3.0692,3.1568,3.1714,3.1456,3.0953,3.0311,2.9586,2.8848,2.8155,2.7524,2.698,2.6562,2.6319,2.6253,2.6351,2.6586,2.6948,2.7623,2.9071,3.1659,3.4699,13.5,67.1,86.6,CL,N,N
85B4A,2.1537,2.1673,2.1862,2.2199,2.2661,2.3173,2.357,2.3876,2.4198,2.4587,2.5048,2.551,2.594,2.6441,2.7143,2.8093,2.9527,3.1177,3.2112,3.2249,3.1952,3.1397,3.0698,2.992,2.9139,2.8416,2.7773,2.7232,2.6831,2.6614,2.6583,2.6727,2.7016,2.7439,2.8188,2.9735,3.2447,3.562,13.3,67.1,86.7,CL,N,N
85B4A,2.2471,2.2728,2.2996,2.3391,2.3901,2.4453,2.4886,2.5223,2.5572,2.5985,2.6471,2.6957,2.7414,2.7944,2.8663,2.9609,3.1044,3.2719,3.3687,3.3854,3.3577,3.3027,3.2322,3.1522,3.0705,2.9937,2.9236,2.8632,2.8165,2.7891,2.7813,2.7917,2.8177,2.8584,2.9335,3.0926,3.3753,3.7119,13.3,67.1,86.7,CL,Y,Y
85B4A,2.1964,2.2177,2.2433,2.283,2.3339,2.3886,2.432,2.4663,2.5017,2.5433,2.5919,2.6405,2.6863,2.7383,2.8055,2.8899,3.0174,3.1653,3.2512,3.2681,3.2462,3.2001,3.1401,3.0717,3.0018,2.9362,2.8763,2.8244,2.7842,2.7606,2.7534,2.7615,2.7822,2.8151,2.8786,3.0181,3.2692,3.569,15.7,65.2,84.4,CL,N,N
85B4A,2.1647,2.1076,2.0795,2.0847,2.1103,2.1436,2.1675,2.1846,2.2058,2.2358,2.2747,2.3157,2.3553,2.4015,2.4666,2.5566,2.6918,2.8411,2.9175,2.918,2.8768,2.8101,2.7293,2.6409,2.5531,2.4732,2.4044,2.3493,2.3116,2.2963,2.303,2.3294,2.3711,2.4256,2.5102,2.6706,2.9392,3.2365,11.5,68.7,88.6,CL,N,N
85B4A,2.0362,2.0168,2.0146,2.036,2.0728,2.115,2.1471,2.1717,2.1992,2.2344,2.2777,2.3222,2.3648,2.414,2.4786,2.5606,2.6831,2.8224,2.8983,2.906,2.8765,2.8249,2.7613,2.6912,2.6215,2.5576,2.501,2.4542,2.4207,2.4049,2.4065,2.424,2.4549,2.4978,2.5699,2.7132,2.9594,3.2399,14.1,66.6,85.9,CL,N,N
85B4B,2.15942,2.1843,2.2109,2.24957,2.29927,2.35331,2.39509,2.42705,2.46004,2.49914,2.54529,2.59235,2.63797,2.69132,2.76282,2.85577,2.99542,3.157,3.24785,3.25932,3.22837,3.17306,3.10528,3.03043,2.95538,2.88567,2.82263,2.76873,2.72758,2.7038,2.69773,2.70834,2.73291,2.77058,2.84058,2.9891,3.25132,3.54566,15,65.8,85,CL,N,N
85B4B,2.16809,2.15778,2.16132,2.18642,2.22624,2.27151,2.30633,2.33287,2.36169,2.39752,2.44066,2.48442,2.52546,2.57242,2.63665,2.72298,2.853,2.99928,3.07895,3.08785,3.05746,3.00278,2.93421,2.8578,2.78086,2.70977,2.64662,2.59393,2.55517,2.5348,2.53297,2.54809,2.57699,2.61835,2.6899,2.83571,3.08698,3.36613,10.9,69.1,89.1,CL,N,N
85B4B,2.16809,2.15778,2.16132,2.18642,2.22624,2.27151,2.30633,2.33287,2.36169,2.39752,2.44066,2.48442,2.52546,2.57242,2.63665,2.72298,2.853,2.99928,3.07895,3.08785,3.05746,3.00278,2.93421,2.8578,2.78086,2.70977,2.64662,2.59393,2.55517,2.5348,2.53297,2.54809,2.57699,2.61835,2.6899,2.83571,3.08698,3.36613,15.1,65.6,84.9,CL,Y,Y
85B5A,2.04367,2.05818,2.07416,2.10508,2.14885,2.19735,2.23298,2.25862,2.28612,2.32093,2.36387,2.4078,2.44986,2.50098,2.57369,2.67203,2.82092,2.99134,3.08481,3.09469,3.06068,3.00172,2.92975,2.85085,2.77229,2.70014,2.63595,2.58242,2.54313,2.52313,2.52283,2.5412,2.57501,2.62331,2.70537,2.86814,3.14321,3.44065,9.4,70.5,90.6,CL,Y,Y
85B5A,2.13086,2.08851,2.06911,2.07863,2.10652,2.14062,2.16426,2.18093,2.20192,2.23243,2.273,2.31679,2.36089,2.4131,2.47948,2.55937,2.68179,2.82448,2.89902,2.89973,2.86091,2.79919,2.72562,2.64538,2.56557,2.49225,2.4267,2.37215,2.33369,2.31662,2.32065,2.3441,2.38327,2.4361,2.5202,2.68008,2.94718,3.23819,18,63.3,82,CL,N,N
85B5A,2.1982,2.185,2.1897,2.2185,2.2633,2.3133,2.3515,2.3804,2.4113,2.4492,2.4947,2.5415,2.5863,2.6376,2.7066,2.7979,2.9325,3.0815,3.1577,3.1587,3.1206,3.0614,2.9927,2.9198,2.8492,2.786,2.7311,2.6863,2.6537,2.637,2.6366,2.6513,2.678,2.7164,2.7848,2.9283,3.1828,3.4831,13.8,66.8,86.2,CL,Y,Y
85B5B,2.14739,2.09331,2.0661,2.07188,2.09801,2.13108,2.15324,2.16817,2.18804,2.21819,2.259,2.3035,2.34913,2.40366,2.47233,2.55394,2.67831,2.82195,2.89369,2.88918,2.84465,2.77777,2.70004,2.61652,2.5344,2.4596,2.39322,2.33862,2.30076,2.28521,2.29164,2.31822,2.36108,2.41801,2.50685,2.67264,2.94634,3.24003,18,63.3,82,CL,N,N
