SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude,Exclude,Exclude
85V5A,2.0127,1.9791,1.9648,1.9767,2.0058,2.041,2.0665,2.0849,2.1072,2.1383,2.1784,2.2205,2.2616,2.3096,2.3729,2.4531,2.5743,2.7124,2.7881,2.7971,2.7693,2.7189,2.6559,2.5858,2.5156,2.4514,2.395,2.3488,2.3168,2.3037,2.3089,2.3305,2.3655,2.4119,2.4863,2.6303,2.8738,3.1465,14.9,65.9,85.1,CL,N,N,N,N
85B16A,2.1695,2.1061,2.0734,2.0755,2.0992,2.1307,2.1523,2.1669,2.1866,2.2165,2.2571,2.3006,2.3432,2.3932,2.4593,2.5428,2.6695,2.8131,2.8834,2.8768,2.8293,2.7583,2.6754,2.5864,2.4992,2.42,2.3508,2.2946,2.256,2.2403,2.2472,2.2748,2.3189,2.3778,2.4689,2.6368,2.9111,3.2051,14.9,65.9,85.1,CL,N,N,N,N
P3,1.5366,1.5294,1.5231,1.5321,1.5547,1.582,1.5992,1.6088,1.6214,1.6423,1.6722,1.7035,1.7344,1.7743,1.8326,1.9123,2.0354,2.1752,2.2537,2.2679,2.2477,2.2072,2.1556,2.098,2.0403,1.9879,1.9424,1.9064,1.8838,1.8787,1.891,1.9194,1.9608,2.0135,2.093,2.2363,2.467,2.7136,14.9,66.2,85.1,Pork,N,N,N,N
85B10A,2.2332,2.24823,2.26742,2.30079,2.34731,2.39923,2.43862,2.46825,2.49967,2.53824,2.58488,2.63273,2.67889,2.7338,2.80991,2.91176,3.06594,3.24626,3.34798,3.35975,3.32366,3.25974,3.18114,3.09422,3.00699,2.9262,2.85386,2.79268,2.74713,2.72218,2.71829,2.73413,2.76614,2.81266,2.89385,3.05902,3.34387,3.65509,15,65.8,85,CL,N,N,N,N
85B10B,2.22318,2.23554,2.25282,2.28522,2.33094,2.38186,2.42045,2.44947,2.48047,2.51885,2.56537,2.61274,2.65782,2.71121,2.78524,2.8843,3.03491,3.21034,3.30884,3.32041,3.28566,3.22386,3.14755,3.06318,2.97857,2.90026,2.83007,2.77078,2.72679,2.70297,2.6997,2.71566,2.74763,2.79422,2.87518,3.0389,3.32013,3.62679,15,65.8,85,CL,N,N,N,N
85B30A,2.12217,2.12087,2.12732,2.15142,2.18979,2.23368,2.26613,2.29004,2.31684,2.35162,2.39501,2.4395,2.48201,2.53251,2.60194,2.69355,2.83476,3.00002,3.09223,3.10225,3.06804,3.00764,2.93299,2.84985,2.76606,2.68797,2.61749,2.55781,2.51364,2.49064,2.48929,2.50829,2.54423,2.59552,2.68148,2.8492,3.1314,3.43394,15,65.8,85,CL,Y,Y,Y,Y
85B30B,2.18998,2.17573,2.1754,2.19667,2.23372,2.27692,2.30893,2.33264,2.35968,2.39511,2.43944,2.48541,2.53004,2.58271,2.65367,2.74596,2.88776,3.05352,3.14485,3.15297,3.11629,3.05306,2.97545,2.88934,2.80277,2.72252,2.65053,2.59009,2.5459,2.52368,2.5237,2.54405,2.58142,2.63347,2.71984,2.88842,3.17314,3.47794,15,65.8,85,CL,Y,Y,Y,Y
85B34A,2.03349,2.0544,2.07549,2.10975,2.15479,2.20371,2.24104,2.26914,2.29847,2.33403,2.37642,2.41932,2.46041,2.5087,2.57367,2.65816,2.78653,2.93445,3.01872,3.03327,3.00914,2.96145,2.90035,2.83125,2.76089,2.69502,2.63512,2.58371,2.54442,2.52206,2.51686,2.52753,2.55158,2.58792,2.65475,2.79515,3.04098,3.31419,15,65.8,85,CL,N,N,N,N
85B34B,1.98752,2.00737,2.02748,2.06042,2.10413,2.15158,2.18771,2.21487,2.24342,2.27825,2.31997,2.36196,2.40183,2.44859,2.51138,2.59254,2.71629,2.85876,2.93988,2.9542,2.93145,2.8861,2.82789,2.76197,2.69488,2.63201,2.57472,2.52556,2.48807,2.46693,2.46245,2.47337,2.49759,2.53409,2.60053,2.73932,2.9796,3.24684,15,65.8,85,CL,N,N,N,N
85B4A,2.21144,2.23852,2.26716,2.30779,2.35975,2.41598,2.46002,2.49429,2.52975,2.5717,2.62099,2.67069,2.7179,2.7727,2.84628,2.94171,3.08535,3.25257,3.3482,3.36279,3.33346,3.27824,3.20877,3.13109,3.05257,2.97928,2.91276,2.8556,2.81177,2.78629,2.77948,2.79029,2.81596,2.85581,2.92981,3.08484,3.35621,3.65778,15,65.8,85,CL,N,N,N,N
85B4B,2.15942,2.1843,2.2109,2.24957,2.29927,2.35331,2.39509,2.42705,2.46004,2.49914,2.54529,2.59235,2.63797,2.69132,2.76282,2.85577,2.99542,3.157,3.24785,3.25932,3.22837,3.17306,3.10528,3.03043,2.95538,2.88567,2.82263,2.76873,2.72758,2.7038,2.69773,2.70834,2.73291,2.77058,2.84058,2.9891,3.25132,3.54566,15,65.8,85,CL,N,N,N,N
85P23A,1.9317,1.8996,1.8802,1.8843,1.9074,1.9381,1.9571,1.9683,1.9849,2.0132,2.0541,2.0979,2.143,2.2005,2.2799,2.3833,2.5413,2.7275,2.8335,2.8483,2.8149,2.7531,2.6757,2.5892,2.5023,2.4229,2.3535,2.2981,2.2628,2.2531,2.2684,2.3064,2.3619,2.4315,2.5335,2.715,3.0077,3.3137,15,65.73,85,61.5,Y,Y,Y,Y
85B4A,2.17356,2.15499,2.15338,2.17549,2.21332,2.25683,2.29017,2.31552,2.34355,2.37896,2.42207,2.46599,2.50731,2.55456,2.61885,2.70467,2.83375,2.9788,3.0566,3.06315,3.03037,2.97342,2.90282,2.82464,2.74625,2.67402,2.61013,2.55716,2.51859,2.49897,2.49824,2.51484,2.54554,2.58872,2.66238,2.80997,3.06306,3.34257,15.1,65.6,84.9,CL,Y,Y,Y,Y
85B4B,2.16809,2.15778,2.16132,2.18642,2.22624,2.27151,2.30633,2.33287,2.36169,2.39752,2.44066,2.48442,2.52546,2.57242,2.63665,2.72298,2.853,2.99928,3.07895,3.08785,3.05746,3.00278,2.93421,2.8578,2.78086,2.70977,2.64662,2.59393,2.55517,2.5348,2.53297,2.54809,2.57699,2.61835,2.6899,2.83571,3.08698,3.36613,15.1,65.6,84.9,CL,Y,Y,Y,Y
18R1,2.0751,2.0941,2.1247,2.1639,2.2085,2.2543,2.2953,2.3344,2.3747,2.4186,2.4674,2.5165,2.5628,2.6134,2.6765,2.7551,2.8673,3.0001,3.0805,3.0972,3.0787,3.0388,2.9867,2.9277,2.8675,2.8111,2.7602,2.7169,2.685,2.6664,2.6606,2.6667,2.6821,2.7073,2.7585,2.878,3.0945,3.3386,12.3,65.8,84.8,CL,N,N,N,N
18R2,2.1344,2.1391,2.1604,2.1939,2.2357,2.2795,2.3181,2.3546,2.3932,2.4367,2.4863,2.5366,2.584,2.6364,2.7026,2.7854,2.9046,3.0458,3.1288,3.1414,3.1163,3.0689,3.0095,2.9437,2.8776,2.8163,2.7615,2.7154,2.6821,2.6639,2.6605,2.6708,2.6922,2.725,2.7876,2.9229,3.1601,3.4218,12.3,65.8,84.8,CL,N,N,N,N
85B14A,2.2018,2.2196,2.2426,2.2796,2.3285,2.3815,2.4233,2.4557,2.4895,2.5296,2.5765,2.6234,2.667,2.717,2.7851,2.8756,3.0122,3.1694,3.2578,3.2699,3.2405,3.1867,3.1198,3.0457,2.9712,2.9023,2.8403,2.7874,2.7472,2.7242,2.7185,2.7291,2.7537,2.7912,2.8611,3.0092,3.273,3.5868,15.3,84.8,84.8,CL,Y,Y,Y,Y
85B14A,2.35269,2.27324,2.23125,2.22932,2.25192,2.28343,2.3042,2.31819,2.33827,2.37027,2.41467,2.46325,2.51246,2.57075,2.64543,2.73643,2.87403,3.03338,3.11165,3.10225,3.04685,2.96545,2.871,2.76972,2.67027,2.57983,2.50029,2.43572,2.39173,2.37418,2.38282,2.4153,2.46701,2.5346,2.63689,2.82283,3.12461,3.444,15.3,65.9,84.7,CL,Y,Y,Y,Y
85B14B,2.29493,2.23895,2.21286,2.2206,2.24941,2.28562,2.31111,2.32944,2.35263,2.38626,2.43071,2.47815,2.52526,2.58082,2.652,2.73946,2.87226,3.02564,3.10298,3.09876,3.05129,2.97915,2.89433,2.80286,2.7128,2.6306,2.55793,2.49844,2.45694,2.43876,2.44377,2.47004,2.5137,2.57235,2.66514,2.83885,3.12629,3.43708,15.3,65.9,84.7,CL,Y,Y,Y,Y
85B15A,2.1066,2.0738,2.0621,2.0764,2.1074,2.1444,2.1717,2.1921,2.216,2.2485,2.2899,2.333,2.3748,2.4233,2.4863,2.5644,2.6833,2.821,2.8948,2.8993,2.866,2.81,2.7417,2.6664,2.5913,2.5222,2.4605,2.4093,2.3727,2.3556,2.3578,2.3776,2.4119,2.4593,2.5368,2.687,2.9408,3.2221,15.4,65.5,84.7,CL,N,N,N,N
20R2,2.1716,2.1942,2.2249,2.2693,2.3237,2.3817,2.4296,2.469,2.509,2.5543,2.6057,2.6572,2.7061,2.7594,2.8247,2.9035,3.0178,3.1489,3.2259,3.2426,3.2256,3.188,3.1391,3.0838,3.0277,2.9756,2.9282,2.8873,2.8555,2.8359,2.8283,2.8317,2.844,2.8653,2.9118,3.0231,3.2309,3.4783,14.6,65.5,84.7,84.3,N,N,N,N
85M9A,2.0156,2.0239,2.0399,2.0726,2.1165,2.164,2.2009,2.2292,2.259,2.2948,2.3371,2.38,2.4213,2.4688,2.5299,2.6059,2.7186,2.8467,2.9185,2.9303,2.9093,2.8691,2.819,2.7637,2.7087,2.6585,2.6136,2.5759,2.5479,2.5332,2.5317,2.5423,2.5633,2.5941,2.6509,2.7738,2.9928,3.2513,15.35,84.65,84.65,65,Y,Y,Y,Y
19R1,2.0152,1.986,1.9819,1.9983,2.0292,2.0632,2.0907,2.1158,2.1445,2.18,2.2232,2.2686,2.3124,2.3619,2.4243,2.5013,2.6128,2.7423,2.8131,2.817,2.7854,2.7334,2.6708,2.6031,2.5362,2.4749,2.4209,2.3766,2.3459,2.3316,2.3336,2.3501,2.3786,2.4184,2.4875,2.6268,2.8581,3.1003,14.8,65.6,84.6,CL,N,N,N,N
19R2,2.0518,2.0491,2.0642,2.0929,2.1307,2.1706,2.2051,2.2375,2.2722,2.312,2.3581,2.4049,2.4486,2.4971,2.5583,2.6343,2.7444,2.8739,2.9479,2.9572,2.9317,2.886,2.8295,2.7676,2.7059,2.649,2.5981,2.5557,2.5253,2.509,2.5066,2.5173,2.539,2.5715,2.6327,2.763,2.9881,3.2336,14.8,65.6,84.6,CL,N,N,N,N
85B30A,2.1918,2.1584,2.147,2.1631,2.1973,2.2381,2.2684,2.2911,2.3178,2.3537,2.399,2.446,2.4911,2.5433,2.612,2.7003,2.835,2.9904,3.0737,3.0784,3.041,2.9785,2.9025,2.8192,2.7361,2.6597,2.5921,2.5362,2.4965,2.4783,2.4815,2.5045,2.5434,2.5964,2.6823,2.8468,3.1219,3.4194,15.4,65.4,84.6,CL,N,N,N,N
20R1,2.1907,2.2112,2.2406,2.2851,2.3403,2.399,2.4477,2.4879,2.5288,2.5751,2.6277,2.6805,2.7304,2.7844,2.8492,2.9257,3.0369,3.1645,3.241,3.261,3.2482,3.2141,3.1676,3.1135,3.0578,3.0054,2.9574,2.9155,2.8827,2.8624,2.8541,2.8565,2.8678,2.8876,2.9322,3.0414,3.2452,3.4869,14.6,65.5,84.6,83.9,N,N,N,N
20R1,2.1117,2.1375,2.1745,2.2195,2.2707,2.3228,2.3696,2.4135,2.4582,2.5067,2.5603,2.6139,2.6642,2.7183,2.7834,2.8613,2.9714,3.1006,3.179,3.1974,3.1823,3.1469,3.0997,3.0459,2.9908,2.9391,2.8918,2.8512,2.8202,2.8013,2.7941,2.7974,2.8094,2.8307,2.8788,2.9954,3.206,3.4419,14.6,65.5,84.5,CL,N,N,N,N
20R2,2.1149,2.1422,2.1804,2.226,2.2763,2.3273,2.3732,2.4169,2.4615,2.5097,2.5628,2.616,2.6659,2.7202,2.7865,2.8673,2.9816,3.1163,3.1971,3.2131,3.1941,3.1545,3.1042,3.0479,2.9912,2.9385,2.8906,2.8498,2.8191,2.8006,2.7938,2.7982,2.8116,2.8349,2.8857,3.0059,3.2235,3.4692,14.6,65.5,84.5,CL,N,N,N,N
85B27A,2.1258,2.0766,2.0528,2.0597,2.0862,2.1196,2.1426,2.1584,2.1787,2.2087,2.2488,2.2921,2.3355,2.387,2.4548,2.5397,2.6689,2.8168,2.8914,2.888,2.8438,2.7767,2.6985,2.6146,2.5323,2.4578,2.3923,2.3391,2.3023,2.2873,2.2939,2.3204,2.3632,2.4201,2.509,2.6756,2.9514,3.2517,15.5,65.4,84.5,CL,N,N,N,N
85V5A,2.1923,2.2188,2.2456,2.285,2.3356,2.3903,2.4336,2.4676,2.5024,2.5432,2.5906,2.6376,2.6808,2.7306,2.7996,2.8934,3.0352,3.1983,3.2947,3.3164,3.2956,3.247,3.1816,3.1057,3.0274,2.9535,2.8867,2.8293,2.7853,2.7599,2.753,2.7633,2.7875,2.8245,2.8932,3.0394,3.2942,3.5732,15.5,65.4,84.5,CL,Y,Y,Y,Y
85B10A,2.2875,2.2034,2.157,2.1518,2.1718,2.2008,2.2195,2.2309,2.2482,2.2778,2.3197,2.3657,2.4125,2.468,2.5386,2.6241,2.7548,2.9043,2.9742,2.9609,2.9042,2.8237,2.7316,2.6338,2.5385,2.4522,2.3766,2.3156,2.2745,2.2588,2.2686,2.3018,2.3539,2.4221,2.5252,2.7111,3.0137,3.3443,15.6,65.3,84.4,CL,Y,Y,Y,Y
85B11A,2.1639,2.1067,2.0782,2.0826,2.1078,2.1406,2.1633,2.1792,2.1998,2.23,2.2703,2.3131,2.3547,2.403,2.4686,2.5549,2.686,2.8342,2.9097,2.9081,2.865,2.7974,2.7168,2.6292,2.5425,2.4635,2.3945,2.3386,2.3,2.284,2.2905,2.3174,2.3607,2.4178,2.507,2.6732,2.9497,3.2549,15.6,65.3,84.4,CL,Y,Y,Y,Y
85B4A,2.1964,2.2177,2.2433,2.283,2.3339,2.3886,2.432,2.4663,2.5017,2.5433,2.5919,2.6405,2.6863,2.7383,2.8055,2.8899,3.0174,3.1653,3.2512,3.2681,3.2462,3.2001,3.1401,3.0717,3.0018,2.9362,2.8763,2.8244,2.7842,2.7606,2.7534,2.7615,2.7822,2.8151,2.8786,3.0181,3.2692,3.569,15.7,65.2,84.4,CL,N,N,N,N
85REG4A,2.33191,2.36025,2.39435,2.44207,2.50064,2.56271,2.61243,2.65244,2.6937,2.74173,2.7978,2.85491,2.91109,2.97463,3.04983,3.13471,3.26123,3.41173,3.49881,3.51338,3.48858,3.44078,3.38076,3.31354,3.24538,3.18132,3.12162,3.0688,3.02731,3.00208,2.99283,2.99833,3.01667,3.04703,3.10853,3.24673,3.49611,3.78044,15.6,65.8,84.4,CL,Y,Y,Y,Y
85REG4B,2.40173,2.43331,2.47002,2.52007,2.58121,2.64599,2.69819,2.74055,2.78413,2.83485,2.89399,2.95409,3.01291,3.0795,3.15861,3.24835,3.38207,3.54253,3.6366,3.65299,3.62707,3.57655,3.5126,3.44052,3.36717,3.29797,3.23328,3.17598,3.13103,3.10357,3.0933,3.09916,3.11872,3.15193,3.21775,3.36401,3.62702,3.92565,15.6,65.8,84.4,CL,Y,Y,Y,Y
85V5A,2.1963,2.2138,2.2348,2.2698,2.3177,2.3705,2.4112,2.4423,2.4752,2.5155,2.5641,2.6143,2.6637,2.722,2.7991,2.8973,3.0452,3.2192,3.3203,3.3372,3.3085,3.2526,3.1818,3.1023,3.0217,2.9468,2.879,2.8215,2.7788,2.7563,2.7539,2.7702,2.8019,2.8476,2.9269,3.0898,3.3757,3.709,15.6,65.2,84.4,CL,Y,Y,Y,Y
85B11A,2.2006,2.2249,2.2526,2.2932,2.3444,2.3993,2.443,2.4774,2.5125,2.5535,2.6009,2.6485,2.6937,2.745,2.8118,2.8971,3.0255,3.1738,3.2589,3.2738,3.2497,3.202,3.141,3.0724,3.0028,2.9376,2.8783,2.8271,2.7874,2.7635,2.7558,2.7628,2.7822,2.8132,2.8739,3.0077,3.2483,3.5234,15.6,65.3,84.4,CL,N,N,N,N
85C22A,2.0899,2.0321,2.0037,2.0079,2.0308,2.0598,2.0803,2.0948,2.1134,2.1402,2.1753,2.2128,2.2497,2.2917,2.3444,2.4074,2.5032,2.6105,2.6611,2.6538,2.6146,2.5566,2.4891,2.4166,2.3451,2.2798,2.2219,2.1737,2.139,2.1223,2.1234,2.1406,2.1711,2.2135,2.283,2.4193,2.6511,2.9138,15.8,65.1,84.3,CL,Y,Y,Y,Y
85L7A,1.94868,1.95535,1.96839,1.99671,2.03583,2.07836,2.11095,2.13546,2.16135,2.19309,2.23117,2.26971,2.30656,2.34902,2.40461,2.47495,2.58037,2.69974,2.76657,2.77756,2.75791,2.72023,2.67299,2.62078,2.56883,2.5213,2.47876,2.44294,2.41635,2.40242,2.40099,2.41104,2.43086,2.46023,2.51421,2.62888,2.83198,3.06479,15.7,65.2,84.3,25,Y,Y,Y,Y
85LAM7A,2.04131,2.04294,2.05465,2.08493,2.12745,2.17391,2.2097,2.23705,2.26613,2.30161,2.34404,2.38764,2.43028,2.47912,2.5416,2.61905,2.73381,2.86395,2.93635,2.94722,2.92454,2.88245,2.83028,2.77293,2.71614,2.66435,2.61828,2.5797,2.55128,2.53667,2.5357,2.54701,2.56852,2.59976,2.65673,2.77937,2.99709,3.24463,15.7,65.2,84.3,25,N,N,N,N
85L11A,2.1789,2.192,2.2117,2.2463,2.2922,2.3418,2.3806,2.4106,2.4419,2.4793,2.5237,2.569,2.6134,2.665,2.7317,2.8147,2.9388,3.0825,3.1651,3.1797,3.1571,3.1123,3.0556,2.9923,2.9289,2.8704,2.8179,2.7733,2.7402,2.7225,2.7199,2.7312,2.754,2.7876,2.8494,2.9835,3.226,3.5167,15.75,65.45,84.25,63.3,N,N,N,N
85B8A,2.3633,2.3094,2.2867,2.2983,2.3303,2.3695,2.3986,2.4207,2.4477,2.4846,2.532,2.582,2.631,2.6868,2.7565,2.8404,2.9676,3.1139,3.1885,3.1862,3.1423,3.074,2.9927,2.9042,2.8164,2.7357,2.6638,2.6039,2.5611,2.5407,2.5427,2.5649,2.604,2.6576,2.7449,2.9136,3.1994,3.5252,15.8,65.1,84.2,CL,Y,Y,Y,Y
85B10A,2.1315,2.1619,2.1938,2.2376,2.2909,2.3473,2.3921,2.4276,2.4638,2.5057,2.5543,2.6036,2.6516,2.7062,2.7736,2.854,2.9735,3.1119,3.1919,3.2068,3.1855,3.1424,3.087,3.0245,2.961,2.9014,2.8467,2.7989,2.7617,2.7394,2.7318,2.7377,2.755,2.7831,2.8397,2.9663,3.1956,3.4593,15.9,65.1,84.2,CL,N,N,N,N
16R2,2.2632,2.2771,2.3023,2.3439,2.3974,2.4555,2.5031,2.5421,2.5822,2.6285,2.6819,2.736,2.7872,2.8435,2.9127,2.9961,3.1178,3.2584,3.3409,3.3578,3.3378,3.2953,3.2401,3.1777,3.1145,3.0557,3.0023,2.9564,2.9212,2.9003,2.8935,2.8992,2.9156,2.9421,2.9962,3.1203,3.3479,3.6152,13.7,66,84.2,83.5,Y,Y,Y,Y
85L8A,2.0134,2.0268,2.0449,2.078,2.1217,2.1685,2.2044,2.2315,2.2598,2.2941,2.3349,2.3762,2.4158,2.4622,2.5223,2.5972,2.7095,2.8377,2.909,2.9196,2.8976,2.857,2.8069,2.7519,2.6975,2.6477,2.6029,2.5651,2.5367,2.5217,2.5198,2.5302,2.5514,2.5829,2.6412,2.7656,2.987,3.2477,15.8,65.18,84.2,64.1,Y,Y,Y,Y
85V12A,2.3306,2.3333,2.3525,2.3923,2.4462,2.5049,2.5525,2.5913,2.632,2.6798,2.7355,2.792,2.8464,2.9069,2.9816,3.0721,3.2052,3.3591,3.4468,3.4603,3.433,3.3812,3.3161,3.2434,3.1705,3.103,3.0423,2.9906,2.9516,2.93,2.9252,2.9359,2.9591,2.9941,3.0594,3.2002,3.4509,3.7336,15.9,65,84.1,CL,N,N,N,N
85B12B,2.1816,2.1341,2.1134,2.1243,2.1545,2.1915,2.218,2.2373,2.261,2.2945,2.338,2.3843,2.4304,2.4843,2.5524,2.6352,2.7606,2.9051,2.9784,2.9757,2.933,2.8678,2.7916,2.7098,2.6294,2.5564,2.4918,2.4384,2.401,2.3846,2.3891,2.4126,2.4521,2.5058,2.5915,2.7544,3.0259,3.3211,15.9,65,84.1,CL,Y,Y,Y,Y
85B12A,2.2024,2.1647,2.1503,2.1647,2.1972,2.236,2.2644,2.2855,2.3105,2.345,2.3892,2.4357,2.4817,2.5353,2.6033,2.6861,2.8123,2.959,3.036,3.0374,2.9985,2.936,2.8614,2.78,2.6993,2.6251,2.5589,2.5036,2.4641,2.4456,2.448,2.4698,2.5074,2.5594,2.644,2.8068,3.0794,3.3767,15.9,65,84.1,CL,Y,Y,Y,Y
85V5A,2.0455,2.01251,1.99785,2.00979,2.03958,2.07594,2.10149,2.11922,2.14091,2.17186,2.21241,2.25518,2.29673,2.34625,2.41416,2.50319,2.63834,2.79282,2.87653,2.88445,2.85124,2.79318,2.72134,2.64177,2.56226,2.48947,2.42548,2.37342,2.33767,2.3232,2.32982,2.35545,2.39643,2.45041,2.53533,2.69472,2.95889,3.24118,16,65,84,CL,Y,Y,Y,Y
85V5B,2.02666,1.99956,1.98889,2.00312,2.03421,2.0715,2.09773,2.11612,2.13815,2.16893,2.20891,2.25128,2.29306,2.34307,2.41152,2.50115,2.63655,2.79151,2.87492,2.88132,2.84666,2.78807,2.71691,2.639,2.5616,2.49105,2.42923,2.37887,2.3442,2.32993,2.3358,2.36012,2.39919,2.45089,2.5328,2.68877,2.94981,3.23241,16,65,84,CL,Y,Y,Y,Y
85B21A,2.2442,2.1769,2.142,2.1437,2.168,2.2003,2.2222,2.2373,2.2579,2.2895,2.3324,2.3793,2.4265,2.4821,2.5534,2.6414,2.7749,2.9284,3.0052,2.9998,2.951,2.8776,2.7918,2.6996,2.6089,2.5264,2.4541,2.3952,2.3551,2.3394,2.3477,2.378,2.4257,2.4881,2.5836,2.7592,3.0469,3.3538,16,65,84,CL,Y,Y,Y,Y
85L13A,2.343,2.3622,2.38441,2.41926,2.46644,2.51838,2.5574,2.58649,2.6178,2.65729,2.70648,2.75831,2.81122,2.87559,2.95779,3.05502,3.20144,3.37962,3.48331,3.49696,3.46309,3.40273,3.32896,3.24739,3.16561,3.08957,3.01986,2.95976,2.915,2.89123,2.88819,2.90479,2.93808,2.98671,3.07085,3.23994,3.531,3.84713,16,65,84,1,Y,Y,Y,Y
85L13B,2.35755,2.3772,2.40001,2.43617,2.48481,2.53804,2.57804,2.60805,2.64028,2.68105,2.73171,2.78492,2.83903,2.90471,2.98835,3.08681,3.23554,3.41697,3.52248,3.53675,3.50274,3.44161,3.36652,3.28327,3.1997,3.12187,3.05035,2.98875,2.94265,2.91798,2.91457,2.9312,2.96489,3.0143,3.10017,3.27301,3.56926,3.88953,16,65,84,1,Y,Y,Y,Y
85L7A,1.9038,1.9185,1.9331,1.9599,1.9959,2.0347,2.0642,2.0858,2.1089,2.1379,2.1733,2.2089,2.243,2.2835,2.337,2.4037,2.5064,2.626,2.6969,2.7141,2.7004,2.6669,2.6214,2.5685,2.5141,2.4627,2.4155,2.3747,2.3442,2.3278,2.3253,2.3355,2.3567,2.3884,2.4453,2.5645,2.7739,3.0143,16.05,64.95,83.95,61.1,N,N,N,N
85B16A,2.2905,2.228,2.1978,2.203,2.23,2.2647,2.2896,2.3078,2.3314,2.3658,2.4113,2.4599,2.5077,2.5625,2.6321,2.7177,2.8487,3.0003,3.0786,3.0771,3.0327,2.9626,2.8789,2.7875,2.6965,2.6128,2.5386,2.4772,2.4343,2.4156,2.421,2.4482,2.493,2.5528,2.6465,2.8215,3.1128,3.4362,16.3,64.7,83.8,CL,Y,Y,Y,Y
16R,1.9248,1.8553,1.8153,1.8142,1.8348,1.8602,1.8744,1.8817,1.8935,1.9131,1.9407,1.9701,1.9962,2.0252,2.0715,2.1433,2.2515,2.3651,2.4229,2.4267,2.3989,2.3494,2.2865,2.216,2.1452,2.0807,2.026,1.9834,1.9546,1.9433,1.9493,1.9705,2.0031,2.0453,2.112,2.2386,2.4488,2.6803,13.7,66,83.7,83.1,Y,Y,Y,Y
16R1,2.2328,2.2553,2.285,2.329,2.3836,2.4417,2.4892,2.5279,2.5675,2.6129,2.6651,2.7176,2.7673,2.8219,2.888,2.9659,3.0806,3.2136,3.2924,3.3109,3.2949,3.2572,3.207,3.1491,3.0899,3.0343,2.9831,2.9385,2.9035,2.8818,2.8735,2.8769,2.8902,2.9134,2.9635,3.0813,3.2984,3.5527,13.7,66,83.7,83.1,Y,Y,Y,Y
85V5A,1.928,1.9403,1.9528,1.9789,2.0164,2.058,2.0887,2.1111,2.1356,2.1671,2.2064,2.247,2.287,2.3353,2.3996,2.4807,2.6058,2.7529,2.8385,2.8553,2.8336,2.7879,2.7283,2.6599,2.5895,2.5232,2.4624,2.4103,2.3715,2.3514,2.3499,2.3657,2.3959,2.4389,2.5118,2.6576,2.9059,3.1783,16.5,64.6,83.6,CL,N,N,N,N
85C23A,2.3424,2.2802,2.2496,2.2549,2.2813,2.3146,2.3378,2.3541,2.3751,2.4059,2.4468,2.4913,2.536,2.5879,2.6527,2.7297,2.847,2.9821,3.0473,3.0386,2.9904,2.9199,2.8384,2.7511,2.6652,2.5865,2.5164,2.4579,2.4157,2.3951,2.3963,2.4171,2.4543,2.5056,2.5891,2.7515,3.0288,3.3487,16.8,64.3,83.2,CL,N,N,N,N
85B21A,2.3178,2.2619,2.2371,2.2468,2.2773,2.3148,2.3417,2.3613,2.3856,2.42,2.4651,2.5134,2.5627,2.6206,2.6916,2.7748,2.9006,3.0464,3.1188,3.1126,3.065,2.9943,2.9122,2.8241,2.7374,2.6581,2.5873,2.5284,2.4866,2.4673,2.4703,2.4939,2.5344,2.5901,2.6791,2.849,3.1355,3.4591,16.9,64.2,83.1,CL,Y,Y,Y,Y
17R2,2.1721,2.1819,2.207,2.2432,2.2874,2.3336,2.3743,2.4124,2.4524,2.497,2.5481,2.6004,2.6509,2.707,2.7753,2.8565,2.973,3.1123,3.1943,3.207,3.1822,3.1358,3.0779,3.0139,2.9493,2.8892,2.8346,2.788,2.7534,2.7336,2.728,2.7359,2.7543,2.7836,2.8422,2.9752,3.2111,3.4742,18,64.2,82.9,CL,N,N,N,N
17R1,2.2212,2.2524,2.2946,2.3443,2.3987,2.4539,2.5037,2.5509,2.599,2.6507,2.7079,2.7652,2.8193,2.8779,2.9471,3.0275,3.1407,3.2764,3.3603,3.3803,3.3648,3.3273,3.2774,3.2201,3.1611,3.1054,3.0538,3.0089,2.9744,2.9526,2.9432,2.9449,2.9557,2.9763,3.0249,3.1452,3.365,3.6139,18,64.2,82.9,CL,N,N,N,N
85V5A,2.1127,2.1332,2.1543,2.1889,2.2355,2.2864,2.325,2.3541,2.385,2.4232,2.4699,2.5178,2.5645,2.6202,2.6934,2.785,2.9244,3.0885,3.1826,3.1977,3.17,3.1169,3.0497,2.9741,2.8972,2.8252,2.7593,2.7026,2.6598,2.6366,2.633,2.6479,2.6786,2.7235,2.8025,2.962,3.2344,3.531,17.2,64,82.9,CL,Y,Y,Y,Y
