SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,
72BS19A,2.22270,2.20000,2.19620,2.21780,2.25640,2.30080,2.33370,2.35880,2.38860,2.42920,2.48200,2.53910,2.59820,2.66710,2.74510,2.82560,2.94930,3.10260,3.18900,3.19680,3.16310,3.10620,3.03790,2.96240,2.88640,2.81540,2.74940,2.69230,2.65070,2.63080,2.63210,2.65290,2.69040,2.74280,2.82870,2.99560,3.27740,3.58530,23.40000,59.10000,76.60000,CL,N,
72BS20A,2.26920,2.23650,2.22520,2.24080,2.27420,2.31350,2.34170,2.36280,2.38900,2.42610,2.47550,2.52910,2.58420,2.64880,2.72330,2.80230,2.92530,3.07750,3.16130,3.16610,3.12900,3.06840,2.99610,2.91650,2.83680,2.76260,2.69420,2.63570,2.59360,2.57400,2.57670,2.59980,2.64010,2.69570,2.78510,2.95570,3.24070,3.54950,23.80000,58.90000,76.30000,CL,Y,
72BS18A,2.32160,2.28510,2.27160,2.28640,2.32020,2.36060,2.38940,2.41070,2.43720,2.47530,2.52610,2.58120,2.63830,2.70580,2.78360,2.86520,2.99180,3.14860,3.23430,3.23730,3.19660,3.13140,3.05380,2.96870,2.88350,2.80410,2.73080,2.66780,2.62240,2.60080,2.60280,2.62650,2.66860,2.72690,2.82110,2.99940,3.29580,3.61440,23.80000,59.00000,76.30000,CL,Y,
72COW19B,2.45200,2.43270,2.43420,2.45920,2.50050,2.54770,2.58450,2.61420,2.64810,2.69210,2.74780,2.80680,2.86630,2.93410,3.00980,3.08730,3.20640,3.35640,3.44230,3.44990,3.41490,3.35550,3.28330,3.20260,3.12070,3.04300,2.96980,2.90500,2.85590,2.82880,2.82320,2.83790,2.87010,2.91850,3.00230,3.16930,3.45550,3.77320,23.90000,58.80000,76.20000,CL,Y,
72COW19A,2.47360,2.44620,2.44210,2.46490,2.50550,2.55240,2.58830,2.61690,2.65020,2.69440,2.75100,2.81100,2.87060,2.93810,3.01550,3.09770,3.22430,3.38190,3.47110,3.47820,3.44090,3.37800,3.30180,3.21690,3.13080,3.04960,2.97370,2.90730,2.85760,2.83080,2.82690,2.84420,2.88010,2.93220,3.02110,3.19500,3.49000,3.81160,23.90000,58.80000,76.20000,CL,Y,
80H1,2.28500,2.31940,2.35760,2.40000,2.44780,2.49710,2.54080,2.58200,2.62550,2.67530,2.73330,2.79220,2.85000,2.91590,2.98850,3.06020,3.16800,3.31080,3.40190,3.42260,3.40420,3.36100,3.30250,3.23260,3.15770,3.08340,3.00990,2.94240,2.88850,2.85350,2.83790,2.84090,2.86050,2.89700,2.97260,3.13650,3.41810,3.71900,23.90000,58.40000,76.10000,CL,N,
80H2,1.87140,1.89860,1.92840,1.96140,1.99750,2.03450,2.06780,2.10020,2.13460,2.17350,2.21800,2.26240,2.30470,2.35240,2.40540,2.45870,2.53980,2.64530,2.71330,2.73270,2.72380,2.69570,2.65480,2.60420,2.54920,2.49410,2.43960,2.38960,2.35000,2.32440,2.31290,2.31490,2.32900,2.35590,2.41250,2.53720,2.75520,2.99960,23.90000,58.40000,76.10000,CL,N,
72BS21A,2.32860,2.30590,2.30330,2.32560,2.36510,2.41100,2.44570,2.47320,2.50600,2.55070,2.60890,2.67140,2.73560,2.81050,2.89400,2.97690,3.10510,3.26960,3.36640,3.37900,3.34650,3.28770,3.21500,3.13280,3.04910,2.96980,2.89510,2.82990,2.78240,2.75950,2.76030,2.78330,2.82530,2.88400,2.97840,3.15800,3.45710,3.77430,24.10000,58.60000,75.90000,CL,N,
72BS14A,2.43510,2.40600,2.40150,2.42590,2.46930,2.51910,2.55660,2.58590,2.62050,2.66690,2.72690,2.79120,2.85740,2.93420,3.01990,3.10650,3.23870,3.40320,3.49390,3.49850,3.45830,3.39400,3.31800,3.23510,3.15270,3.07610,3.00480,2.94340,2.89860,2.87680,2.87760,2.89940,2.93970,2.99640,3.09050,3.27190,3.57610,3.90490,24.50000,58.60000,75.50000,CL,N,
21R1,2.01980,2.01600,2.02470,2.05340,2.09550,2.14140,2.17610,2.20280,2.23260,2.27120,2.32000,2.37150,2.42350,2.48390,2.55050,2.61390,2.71110,2.83200,2.89950,2.90690,2.88220,2.84010,2.78970,2.73420,2.67890,2.62730,2.57840,2.53510,2.50240,2.48530,2.48300,2.49470,2.51910,2.55550,2.62050,2.75460,2.98660,3.25250,23.50000,57.30000,75.20000,75.2,Y,
75B,2.27523,2.23555,2.21817,2.23015,2.26119,2.29853,2.32492,2.34480,2.37119,2.41077,2.46508,2.52467,2.58729,2.66141,2.74168,2.81521,2.93276,3.08708,3.17923,3.19536,3.16849,3.11419,3.04295,2.95878,2.87043,2.78495,2.70279,2.63078,2.57843,2.55377,2.55613,2.58289,2.63016,2.69494,2.79660,2.98505,3.29335,3.61996,24.90000,58.00000,75.10000,CL,N,
72B15A,2.18752,2.15887,2.15006,2.16736,2.20211,2.24283,2.27202,2.29377,2.32059,2.35862,2.40936,2.46490,2.52266,2.59032,2.66714,2.74586,2.86757,3.01918,3.10399,3.11066,3.07597,3.01849,2.95000,2.87453,2.79879,2.72824,2.66267,2.60611,2.56549,2.54698,2.55011,2.57322,2.61325,2.66824,2.75701,2.92601,3.20756,3.51305,24.90000,58.00000,75.10000,CL,N,
72B15B,2.14451,2.13251,2.13367,2.15761,2.19708,2.24128,2.27330,2.29701,2.32495,2.36316,2.41310,2.46721,2.52328,2.58917,2.66418,2.74174,2.86232,3.01100,3.09432,3.10318,3.07243,3.01965,2.95607,2.88554,2.81450,2.74802,2.68581,2.63172,2.59198,2.57276,2.57380,2.59357,2.62923,2.67953,2.76321,2.92660,3.20153,3.50067,24.90000,58.00000,75.10000,CL,N,
25R1,1.98450,1.99140,2.01280,2.04440,2.08340,2.12410,2.15910,2.19210,2.22820,2.27110,2.32250,2.37620,2.42940,2.49010,2.55790,2.62420,2.72020,2.84400,2.91800,2.92840,2.90550,2.86430,2.81410,2.75850,2.70250,2.64980,2.59980,2.55560,2.52320,2.50600,2.50350,2.51460,2.53840,2.57480,2.64160,2.78020,3.01710,3.27440,23.50000,57.70000,75.00000,CL,N,
25R2,2.00530,2.01970,2.04640,2.08140,2.12270,2.16530,2.20220,2.23720,2.27510,2.31930,2.37180,2.42670,2.48120,2.54350,2.61340,2.68230,2.78130,2.90980,2.98810,3.00040,2.97820,2.93670,2.88570,2.82900,2.77140,2.71710,2.66530,2.61940,2.58530,2.56680,2.56300,2.57330,2.59590,2.63130,2.69710,2.83620,3.07610,3.34020,23.50000,57.70000,75.00000,CL,N,
72BS5A,2.25350,2.27200,2.29220,2.32600,2.37290,2.42480,2.46420,2.49500,2.52970,2.57500,2.63330,2.69560,2.76020,2.83680,2.92420,3.01220,3.14890,3.32730,3.43960,3.46530,3.44280,3.39070,3.32120,3.23890,3.15220,3.06790,2.98640,2.91310,2.85730,2.82710,2.82230,2.84110,2.88030,2.93770,3.03380,3.22180,3.54370,3.91260,25.00000,57.90000,75.00000,CL,N,
75C,2.58822,2.54791,2.53835,2.56051,2.60214,2.65018,2.68703,2.71688,2.75211,2.79900,2.85930,2.92467,2.99258,3.07015,3.15223,3.22603,3.33785,3.48083,3.55820,3.55739,3.51510,3.45001,3.37388,3.29044,3.20652,3.12740,3.05211,2.98523,2.93457,2.90659,2.90057,2.91522,2.94764,2.99665,3.08167,3.25275,3.54742,3.87880,25.40000,57.70000,74.70000,CL,N,
72BS16A,2.29160,2.25180,2.23580,2.24930,2.28230,2.32200,2.34970,2.36990,2.39600,2.43480,2.48780,2.54590,2.60750,2.68140,2.76400,2.84410,2.96910,3.12810,3.21510,3.21690,3.17440,3.10760,3.02910,2.94300,2.85690,2.77640,2.70100,2.63580,2.58890,2.56740,2.57080,2.59730,2.64370,2.70830,2.81040,3.00090,3.31780,3.67530,25.40000,57.70000,74.70000,CL,N,
75C,2.58822,2.54791,2.53835,2.56051,2.60214,2.65018,2.68703,2.71688,2.75211,2.79900,2.85930,2.92467,2.99258,3.07015,3.15223,3.22603,3.33785,3.48083,3.55820,3.55739,3.51510,3.45001,3.37388,3.29044,3.20652,3.12740,3.05211,2.98523,2.93457,2.90659,2.90057,2.91522,2.94764,2.99665,3.08167,3.25275,3.54742,3.87880,25.50000,57.60000,74.60000,CL,N,
21R1,1.95210,1.94870,1.96290,1.99000,2.02690,2.06600,2.09900,2.12950,2.16350,2.20490,2.25530,2.30820,2.36080,2.42110,2.48780,2.55220,2.64620,2.76610,2.83500,2.84170,2.81620,2.77360,2.72310,2.66800,2.61330,2.56230,2.51410,2.47190,2.44140,2.42590,2.42500,2.43800,2.46310,2.50080,2.56850,2.70730,2.94150,3.19380,23.50000,57.30000,74.50000,CL,Y,
21R2,1.97220,1.97140,1.98790,2.01650,2.05340,2.09220,2.12550,2.15710,2.19230,2.23440,2.28540,2.33890,2.39250,2.45400,2.52180,2.58690,2.68050,2.80210,2.87400,2.88230,2.85760,2.81490,2.76380,2.70780,2.65160,2.59910,2.54930,2.50560,2.47390,2.45760,2.45600,2.46800,2.49250,2.52930,2.59560,2.73320,2.96850,3.22460,23.50000,57.30000,74.50000,CL,N,
72BS20A,2.37960,2.35050,2.34360,2.36710,2.40970,2.45810,2.49340,2.52050,2.55320,2.59840,2.65820,2.72320,2.79130,2.87110,2.95970,3.04690,3.18170,3.35190,3.44700,3.45320,3.41310,3.34770,3.27020,3.18450,3.09870,3.01820,2.94280,2.87740,2.82980,2.80680,2.80850,2.83290,2.87690,2.93850,3.03890,3.23360,3.56620,3.96520,25.60000,57.50000,74.50000,CL,N,
72BS17A,2.41360,2.35370,2.32550,2.33250,2.36250,2.40040,2.42640,2.44540,2.47200,2.51350,2.57170,2.63690,2.70610,2.78810,2.87790,2.96190,3.09240,3.26190,3.35750,3.36220,3.31860,3.24750,3.16240,3.06770,2.97210,2.88190,2.79720,2.72390,2.67200,2.64960,2.65590,2.68830,2.74290,2.81660,2.92920,3.13440,3.47100,3.84270,25.50000,57.60000,74.50000,CL,N,
B8,2.83760,2.87880,2.91460,3.00410,3.04750,3.05290,3.03560,3.05160,3.04520,3.06790,3.12480,3.21330,3.32750,3.34400,3.54200,0.71047,0.69087,0.66282,0.65148,0.64005,0.63460,0.63068,0.60617,0.61699,0.63680,0.65586,0.65142,0.65635,0.67416,0.78410,-0.00380,-0.00382,-0.00386,-0.00390,-0.00381,-0.00390,-0.00385,-0.00384,25.50000,57.60000,74.50000,CL,N,
72BS18A,2.36450,2.35660,2.36540,2.39670,2.44340,2.49500,2.53460,2.56590,2.60130,2.64730,2.70560,2.76830,2.83370,2.90980,2.99240,3.07050,3.19040,3.34400,3.43330,3.44430,3.41340,3.35880,3.29230,3.21780,3.14210,3.07050,3.00230,2.94150,2.89570,2.87120,2.86770,2.88330,2.91550,2.96320,3.04600,3.21490,3.51310,3.87750,25.80000,57.40000,74.30000,CL,N,
72BS22A,2.40100,2.42180,2.44860,2.48860,2.53990,2.59480,2.63810,2.67280,2.71010,2.75590,2.81190,2.87090,2.93140,3.00160,3.07880,3.15220,3.26630,3.41470,3.50380,3.51820,3.49180,3.44160,3.37850,3.30620,3.23110,3.15830,3.08730,3.02210,2.97030,2.93850,2.92620,2.93270,2.95570,2.99440,3.06750,3.22450,3.50220,3.81740,25.70000,57.60000,74.30000,CL,N,
22R2,1.93020,1.92990,1.94600,1.97380,2.01000,2.04780,2.08000,2.11010,2.14350,2.18350,2.23200,2.28260,2.33300,2.39040,2.45370,2.51450,2.60300,2.71660,2.78200,2.78820,2.76380,2.72320,2.67520,2.62300,2.57100,2.52250,2.47640,2.43570,2.40600,2.39050,2.38840,2.39930,2.42170,2.45600,2.51910,2.65030,2.87380,3.12000,25.20000,57.00000,74.20000,CL,N,
22R1,1.95690,1.95450,1.97020,1.99800,2.03430,2.07250,2.10540,2.13660,2.17110,2.21210,2.26150,2.31380,2.36660,2.42700,2.49280,2.55450,2.64320,2.75800,2.82530,2.83300,2.80940,2.76890,2.72040,2.66720,2.61380,2.56380,2.51620,2.47420,2.44350,2.42750,2.42550,2.43630,2.45870,2.49230,2.55430,2.68530,2.91130,3.16120,25.20000,57.00000,74.20000,CL,N,
72BS7A,2.37856,2.36878,2.37529,2.40577,2.45288,2.50547,2.54535,2.57649,2.61206,2.65867,2.71797,2.78078,2.84349,2.91504,2.99688,3.08383,3.21813,3.38352,3.47783,3.48961,3.45735,3.40039,3.33082,3.25324,3.17499,3.10161,3.03297,2.97315,2.92869,2.90616,2.90558,2.92549,2.96273,3.01621,3.10686,3.28400,3.57927,3.89039,25.90000,58.70000,74.10000,CL,N,
72BS7B,2.39152,2.36563,2.36160,2.38558,2.42807,2.47664,2.51306,2.54138,2.57482,2.61986,2.67800,2.74057,2.80400,2.87631,2.95796,3.04321,3.17458,3.33665,3.42746,3.43586,3.40039,3.34044,3.26836,3.18861,3.10860,3.03401,2.96487,2.90518,2.86175,2.84103,2.84293,2.86547,2.90543,2.96081,3.05223,3.22906,3.52415,3.83642,25.90000,58.70000,74.10000,CL,Y,
72BS29A,2.29460,2.30460,2.31980,2.35110,2.39570,2.44450,2.48060,2.50780,2.53890,2.58050,2.63440,2.69190,2.75200,2.82380,2.90410,2.98250,3.10760,3.26910,3.36240,3.37280,3.33950,3.28190,3.21180,3.13310,3.05260,2.97550,2.90090,2.83390,2.78230,2.75340,2.74740,2.76320,2.79830,2.85160,2.94340,3.12400,3.42810,3.75660,26.00000,57.30000,74.00000,CL,N,
72BS,2.29302,2.28132,2.28548,2.31246,2.35512,2.40248,2.43763,2.46524,2.49834,2.54398,2.60424,2.67010,2.74039,2.82317,2.90806,2.97648,3.08585,3.23442,3.32302,3.33579,3.30789,3.25706,3.19429,3.12253,3.04836,2.97688,2.90629,2.84219,2.79407,2.76930,2.76700,2.78552,2.82242,2.87602,2.96558,3.13923,3.43126,3.74602,26.20000,57.00000,73.80000,CL,Y,
72BSAUS21A,2.42831,2.39568,2.38760,2.40890,2.44988,2.49755,2.53203,2.55827,2.59062,2.63630,2.69750,2.76543,2.83819,2.92415,3.01689,3.10271,3.23443,3.40586,3.50267,3.50704,3.46390,3.39592,3.31672,3.23005,3.14349,3.06244,2.98575,2.91878,2.87024,2.84734,2.84952,2.87484,2.92014,2.98316,3.08393,3.27516,3.59297,3.92092,26.20000,57.00000,73.80000,CL,N,
72BSAUS21A,2.42831,2.39568,2.38760,2.40890,2.44988,2.49755,2.53203,2.55827,2.59062,2.63630,2.69750,2.76543,2.83819,2.92415,3.01689,3.10271,3.23443,3.40586,3.50267,3.50704,3.46390,3.39592,3.31672,3.23005,3.14349,3.06244,2.98575,2.91878,2.87024,2.84734,2.84952,2.87484,2.92014,2.98316,3.08393,3.27516,3.59297,3.92092,26.20000,57.00000,73.80000,CL,Y,
72BSAUS21B,2.53403,2.53005,2.54407,2.58157,2.63596,2.69580,2.74194,2.77865,2.82018,2.87349,2.94072,3.01307,3.08827,3.17533,3.27051,3.36187,3.50035,3.67820,3.78136,3.79211,3.75493,3.69221,3.61737,3.53451,3.45131,3.37301,3.29844,3.23272,3.18335,3.15740,3.15441,3.17269,3.20996,3.26428,3.35729,3.54300,3.85857,4.18409,26.20000,57.00000,73.80000,CL,N,
72BS27A,2.31010,2.28650,2.28310,2.30610,2.34720,2.39440,2.42920,2.45600,2.48820,2.53300,2.59200,2.65650,2.72370,2.80190,2.88790,2.97060,3.09840,3.26230,3.35580,3.36390,3.32730,3.26640,3.19420,3.11450,3.03450,2.95960,2.88880,2.82710,2.78220,2.76100,2.76300,2.78650,2.82880,2.88800,2.98450,3.17060,3.48630,3.85730,26.30000,57.00000,73.80000,CL,N,
24R1,1.93790,1.93350,1.94710,1.97270,2.00680,2.04310,2.07410,2.10390,2.13710,2.17750,2.22660,2.27840,2.33040,2.39010,2.45580,2.51790,2.60780,2.72490,2.79360,2.80100,2.77640,2.73450,2.68430,2.62900,2.57360,2.52150,2.47200,2.42840,2.39690,2.38080,2.37940,2.39220,2.41700,2.45440,2.52130,2.65860,2.89170,3.14630,8.90000,56.60000,73.70000,CL,Y,
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.65030,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.05910,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.87220,26.40000,56.90000,73.60000,CL,Y,
72BS29A,2.33000,2.34010,2.35850,2.39440,2.44370,2.49710,2.53760,2.56910,2.60400,2.64890,2.70550,2.76550,2.82760,2.90060,2.98160,3.06080,3.18470,3.34290,3.43340,3.44300,3.41010,3.35400,3.28650,3.21130,3.13520,3.06280,2.99320,2.93090,2.88280,2.85570,2.84930,2.86290,2.89410,2.94190,3.02680,3.19850,3.49340,3.82150,26.50000,56.90000,73.60000,CL,N,
72B20B,2.27524,2.24024,2.22632,2.24047,2.27364,2.31282,2.33951,2.35881,2.38459,2.42388,2.47873,2.53987,2.60582,2.68507,2.76984,2.84589,2.96606,3.12400,3.21269,3.21695,3.17735,3.11423,3.03972,2.95738,2.87445,2.79610,2.72112,2.65547,2.60808,2.58633,2.58981,2.61657,2.66379,2.72883,2.83100,3.01977,3.32705,3.64682,26.50000,56.80000,73.50000,CL,Y,
B5,1.99860,2.01460,2.03400,2.06710,2.11160,2.15970,2.19650,2.22450,2.25500,2.29370,2.34230,2.39370,2.44650,2.50870,2.57970,2.65200,2.76160,2.89740,2.97520,2.98550,2.96050,2.91670,2.86450,2.80690,2.74940,2.69550,2.64430,2.59890,2.56430,2.54530,2.54180,2.55280,2.57710,2.61430,2.68150,2.82060,3.06430,3.34220,26.50000,56.80000,73.50000,CL,N,
25R2,2.06730,2.07830,2.09800,2.13250,2.17850,2.22810,2.26710,2.29800,2.33150,2.37310,2.42420,2.47790,2.53200,2.59420,2.66360,2.73050,2.83140,2.95860,3.03400,3.04730,3.02670,2.98660,2.93660,2.88010,2.82250,2.76830,2.71630,2.66980,2.63420,2.61430,2.60960,2.61890,2.64090,2.67480,2.73740,2.87010,3.10460,3.37730,23.50000,57.70000,73.40000,73.4,Y,
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.65030,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.05910,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.87220,26.80000,56.60000,73.20000,CL,Y,
72BS28A,2.45180,2.40520,2.38740,2.40210,2.43830,2.48160,2.51240,2.53560,2.56540,2.60910,2.66860,2.73460,2.80470,2.88750,2.97750,3.06030,3.18810,3.35410,3.44540,3.44560,3.39880,3.32700,3.24360,3.15250,3.06170,2.97670,2.89630,2.82620,2.77540,2.75160,2.75410,2.78090,2.82880,2.89530,3.00070,3.19670,3.51810,3.85760,26.80000,56.60000,73.20000,CL,N,
72BS17A,2.55530,2.55620,2.57410,2.61400,2.66880,2.72810,2.77520,2.81350,2.85530,2.90740,2.97150,3.03940,3.10970,3.18990,3.27470,3.35310,3.47350,3.62810,3.71920,3.73250,3.70360,3.65030,3.58430,3.50930,3.43230,3.35840,3.28730,3.22280,3.17280,3.14400,3.13580,3.14660,3.17370,3.21610,3.29410,3.45840,3.74580,4.06150,26.90000,56.60000,73.20000,CL,N,
72BS31A,2.54443,2.56547,2.59010,2.62924,2.68241,2.74060,2.78421,2.81804,2.85651,2.90733,2.97341,3.04530,3.12247,3.21576,3.31754,3.41001,3.55337,3.74809,3.86750,3.88418,3.84662,3.77881,3.69492,3.59888,3.49954,3.40287,3.30782,3.22147,3.15445,3.11611,3.10630,3.12338,3.16478,3.22774,3.33466,3.54154,3.88382,4.20578,26.90000,56.50000,73.10000,CL,N,
72BS31B,2.44400,2.46365,2.48607,2.52260,2.57230,2.62673,2.66738,2.69866,2.73413,2.78107,2.84200,2.90826,2.97935,3.06508,3.15782,3.24178,3.37400,3.55166,3.65993,3.67673,3.64438,3.58408,3.50847,3.42132,3.33055,3.24208,3.15483,3.07531,3.01339,2.97786,2.96844,2.98380,3.02118,3.07846,3.17688,3.37029,3.69319,4.01345,26.90000,56.50000,73.10000,CL,N,
75C16A,2.51240,2.45300,2.42680,2.43780,2.47140,2.51180,2.54030,2.56180,2.58990,2.63140,2.68780,2.75020,2.81600,2.89230,2.97390,3.04860,3.16450,3.31110,3.38610,3.37890,3.32880,3.25580,3.17250,3.08260,2.99370,2.91100,2.83340,2.76620,2.71720,2.69350,2.69460,2.71870,2.76270,2.82450,2.92450,3.11460,3.43560,3.81460,27.00000,56.50000,73.10000,CL,N,
72B16A,2.42101,2.39829,2.39513,2.41870,2.46076,2.50875,2.54355,2.57019,2.60290,2.64918,2.71116,2.77922,2.85150,2.93683,3.02810,3.11134,3.24147,3.41233,3.51061,3.51902,3.48047,3.41623,3.33927,3.25343,3.16644,3.08387,3.00455,2.93455,2.88313,2.85785,2.85828,2.88271,2.92781,2.99159,3.09461,3.28898,3.60912,3.94441,27.00000,56.40000,73.00000,CL,Y,
72B16B,2.37538,2.35901,2.35960,2.38452,2.42687,2.47465,2.50940,2.53604,2.56841,2.61388,2.67460,2.74127,2.81225,2.89619,2.98564,3.06650,3.19321,3.36039,3.45694,3.46556,3.42845,3.36673,3.29290,3.21059,3.12704,3.04752,2.97075,2.90258,2.85215,2.82689,2.82635,2.84912,2.89241,2.95395,3.05428,3.24472,3.55948,3.89270,27.00000,56.40000,73.00000,CL,Y,
72BS23A,2.61850,2.57910,2.56860,2.58900,2.63010,2.67830,2.71360,2.74120,2.77530,2.82330,2.88730,2.95840,3.03450,3.12420,3.22050,3.30880,3.44440,3.62390,3.72550,3.72800,3.67980,3.60510,3.51840,3.42380,3.32910,3.24030,3.15610,3.08220,3.02830,3.00190,3.00220,3.02760,3.07430,3.13970,3.24510,3.44480,3.77680,4.12210,27.00000,56.50000,73.00000,CL,N,
72BS18A,2.31920,2.31610,2.32820,2.36200,2.41100,2.46510,2.50680,2.54000,2.57710,2.62480,2.68490,2.74880,2.81440,2.88980,2.97300,3.05490,3.17980,3.33710,3.42870,3.44140,3.41180,3.35850,3.29320,3.22030,3.14650,3.07690,3.01110,2.95290,2.90910,2.88610,2.88340,2.89950,2.93200,2.97960,3.06250,3.22810,3.51160,3.82140,27.00000,56.50000,73.00000,CL,Y,
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.65030,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.05910,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.87220,27.20000,56.40000,72.90000,CL,Y,
72BS25A,2.42420,2.43380,2.45160,2.48660,2.53640,2.59080,2.63130,2.66230,2.69780,2.74500,2.80640,2.87380,2.94660,3.03440,3.12920,3.21480,3.34740,3.52400,3.62770,3.63840,3.60120,3.53830,3.46330,3.37970,3.29450,3.21310,3.13390,3.06230,3.00780,2.97810,2.97280,2.99050,3.02870,3.08550,3.18180,3.37160,3.69270,4.03820,27.30000,56.30000,72.80000,CL,N,
72BS31A,2.45560,2.47220,2.49460,2.53240,2.58400,2.64020,2.68290,2.71620,2.75360,2.80270,2.86580,2.93400,3.00730,3.09500,3.18810,3.27120,3.40190,3.57780,3.68420,3.69950,3.66630,3.60630,3.53220,3.44760,3.36010,3.27520,3.19180,3.11580,3.05690,3.02350,3.01500,3.03020,3.06600,3.12100,3.21640,3.40600,3.72620,4.06370,27.20000,56.30000,72.80000,CL,N,
72BPACK31B,1.87780,1.84030,1.82200,1.82970,1.85350,1.88230,1.90150,1.91490,1.93350,1.96320,2.00510,2.05140,2.10130,2.16100,2.22300,2.27630,2.36320,2.47580,2.53830,2.54320,2.51710,2.47320,2.42010,2.36060,2.30040,2.24350,2.18910,2.14170,2.10810,2.09410,2.09920,2.12150,2.15890,2.21010,2.29000,2.43800,2.68160,2.95080,27.30000,56.30000,72.80000,CL,N,
72BPACK31A,1.84650,1.80620,1.78570,1.79190,1.81430,1.84180,1.85990,1.87230,1.89000,1.91880,1.95980,2.00450,2.05160,2.10770,2.16720,2.22040,2.30710,2.41770,2.47840,2.48290,2.45690,2.41340,2.36060,2.30170,2.24220,2.18630,2.13330,2.08750,2.05540,2.04250,2.04840,2.07140,2.10940,2.16090,2.24130,2.38830,2.62850,2.89320,27.30000,56.30000,72.80000,CL,N,
B3,2.01830,2.03390,2.05210,2.08400,2.12760,2.17480,2.21020,2.23700,2.26640,2.30480,2.35360,2.40570,2.45970,2.52430,2.59730,2.66880,2.77850,2.91650,2.99570,3.00580,2.97980,2.93460,2.88030,2.82030,2.75990,2.70290,2.64820,2.59930,2.56190,2.54130,2.53750,2.54950,2.57590,2.61630,2.68830,2.83490,3.08800,3.37380,27.30000,56.20000,72.70000,CL,N,
25R1,2.04900,2.05290,2.06760,2.09910,2.14280,2.19040,2.22740,2.25650,2.28850,2.32880,2.37900,2.43160,2.48440,2.54510,2.61260,2.67720,2.77510,2.89810,2.96990,2.98130,2.96010,2.92010,2.87070,2.81510,2.75890,2.70610,2.65570,2.61080,2.57670,2.55810,2.55450,2.56480,2.58770,2.62270,2.68630,2.81870,3.05080,3.31940,23.50000,57.70000,72.70000,72.7,Y,
72BS,2.29302,2.28132,2.28548,2.31246,2.35512,2.40248,2.43763,2.46524,2.49834,2.54398,2.60424,2.67010,2.74039,2.82317,2.90806,2.97648,3.08585,3.23442,3.32302,3.33579,3.30789,3.25706,3.19429,3.12253,3.04836,2.97688,2.90629,2.84219,2.79407,2.76930,2.76700,2.78552,2.82242,2.87602,2.96558,3.13923,3.43126,3.74602,27.40000,56.80000,72.60000,CL,Y,
75C15A,2.58570,2.53620,2.51650,2.53010,2.56400,2.60430,2.63390,2.65690,2.68570,2.72690,2.78190,2.84220,2.90530,2.97790,3.05480,3.12630,3.23860,3.38160,3.45830,3.45730,3.41460,3.34870,3.27120,3.18600,3.10010,3.01910,2.94230,2.87450,2.82360,2.79620,2.79220,2.80970,2.84570,2.89840,2.98760,3.16290,3.46080,3.79010,27.50000,56.10000,72.60000,CL,Y,
24R1,2.00270,1.99670,2.00440,2.03080,2.07050,2.11420,2.14770,2.17390,2.20330,2.24130,2.28940,2.34040,2.39240,2.45250,2.51840,2.57920,2.67200,2.78960,2.85700,2.86580,2.84270,2.80180,2.75210,2.69660,2.64050,2.58810,2.53780,2.49310,2.45940,2.44150,2.43900,2.45040,2.47450,2.51070,2.57480,2.70680,2.93700,3.20400,27.10000,56.60000,72.60000,72.6,Y,
72B26A,2.34884,2.31296,2.30360,2.32314,2.36196,2.40747,2.44129,2.46786,2.50043,2.54574,2.60561,2.67092,2.73923,2.81872,2.90445,2.98508,3.10891,3.26840,3.35849,3.36363,3.32436,3.26106,3.18617,3.10380,3.02121,2.94380,2.87067,2.80693,2.76068,2.73860,2.73996,2.76328,2.80564,2.86521,2.96148,3.14432,3.44877,3.77771,27.50000,56.10000,72.50000,CL,N,
